bridge,count_fhrp_groups,count_ipaddresses,created,custom_fields,description,display,display_url,enabled,id,l2vpn_termination,last_updated,mac_address,mac_addresses,mode,mtu,name,owner,parent,primary_mac_address,qinq_svlan,tagged_vlans,tags,untagged_vlan,url,virtual_machine,vlan_translation_policy,vrf
,0,0,2026-03-01T05:36:54.838926Z,{},,eth1,http://192.168.65.40:8000/virtualization/interfaces/194/,True,194,,2026-03-01T05:36:54.838945Z,,[],,,eth1,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/194/,"{""description"": """", ""display"": ""vm49"", ""id"": 49, ""name"": ""vm49"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/49/""}",,
,0,0,2026-03-01T05:36:54.902997Z,{},,eth2,http://192.168.65.40:8000/virtualization/interfaces/195/,True,195,,2026-03-01T05:36:54.903015Z,,[],,,eth2,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/195/,"{""description"": """", ""display"": ""vm49"", ""id"": 49, ""name"": ""vm49"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/49/""}",,
,0,0,2026-03-01T05:36:54.974223Z,{},,eth3,http://192.168.65.40:8000/virtualization/interfaces/196/,True,196,,2026-03-01T05:36:54.974242Z,,[],,,eth3,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/196/,"{""description"": """", ""display"": ""vm49"", ""id"": 49, ""name"": ""vm49"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/49/""}",,
,0,0,2026-03-01T05:36:55.037893Z,{},,eth0,http://192.168.65.40:8000/virtualization/interfaces/197/,True,197,,2026-03-01T05:36:55.037911Z,,[],,,eth0,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/197/,"{""description"": """", ""display"": ""vm50"", ""id"": 50, ""name"": ""vm50"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/50/""}",,
,0,0,2026-03-01T05:36:55.100829Z,{},,eth1,http://192.168.65.40:8000/virtualization/interfaces/198/,True,198,,2026-03-01T05:36:55.100848Z,,[],,,eth1,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/198/,"{""description"": """", ""display"": ""vm50"", ""id"": 50, ""name"": ""vm50"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/50/""}",,
,0,0,2026-03-01T05:36:55.170281Z,{},,eth2,http://192.168.65.40:8000/virtualization/interfaces/199/,True,199,,2026-03-01T05:36:55.170301Z,,[],,,eth2,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/199/,"{""description"": """", ""display"": ""vm50"", ""id"": 50, ""name"": ""vm50"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/50/""}",,
,0,0,2026-03-01T05:36:55.242481Z,{},,eth3,http://192.168.65.40:8000/virtualization/interfaces/200/,True,200,,2026-03-01T05:36:55.242500Z,,[],,,eth3,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/200/,"{""description"": """", ""display"": ""vm50"", ""id"": 50, ""name"": ""vm50"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/50/""}",,
,0,0,2026-03-01T05:36:55.311584Z,{},,eth0,http://192.168.65.40:8000/virtualization/interfaces/201/,True,201,,2026-03-01T05:36:55.311606Z,,[],,,eth0,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/201/,"{""description"": """", ""display"": ""vm51"", ""id"": 51, ""name"": ""vm51"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/51/""}",,
,0,0,2026-03-01T05:36:55.390347Z,{},,eth1,http://192.168.65.40:8000/virtualization/interfaces/202/,True,202,,2026-03-01T05:36:55.390369Z,,[],,,eth1,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/202/,"{""description"": """", ""display"": ""vm51"", ""id"": 51, ""name"": ""vm51"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/51/""}",,
,0,0,2026-03-01T05:36:55.456645Z,{},,eth2,http://192.168.65.40:8000/virtualization/interfaces/203/,True,203,,2026-03-01T05:36:55.456664Z,,[],,,eth2,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/203/,"{""description"": """", ""display"": ""vm51"", ""id"": 51, ""name"": ""vm51"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/51/""}",,
,0,0,2026-03-01T05:36:55.542572Z,{},,eth3,http://192.168.65.40:8000/virtualization/interfaces/204/,True,204,,2026-03-01T05:36:55.542592Z,,[],,,eth3,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/204/,"{""description"": """", ""display"": ""vm51"", ""id"": 51, ""name"": ""vm51"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/51/""}",,
,0,0,2026-03-01T05:36:55.611314Z,{},,eth0,http://192.168.65.40:8000/virtualization/interfaces/205/,True,205,,2026-03-01T05:36:55.611333Z,,[],,,eth0,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/205/,"{""description"": """", ""display"": ""vm52"", ""id"": 52, ""name"": ""vm52"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/52/""}",,
,0,0,2026-03-01T05:36:55.679392Z,{},,eth1,http://192.168.65.40:8000/virtualization/interfaces/206/,True,206,,2026-03-01T05:36:55.679412Z,,[],,,eth1,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/206/,"{""description"": """", ""display"": ""vm52"", ""id"": 52, ""name"": ""vm52"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/52/""}",,
,0,0,2026-03-01T05:36:55.745280Z,{},,eth2,http://192.168.65.40:8000/virtualization/interfaces/207/,True,207,,2026-03-01T05:36:55.745298Z,,[],,,eth2,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/207/,"{""description"": """", ""display"": ""vm52"", ""id"": 52, ""name"": ""vm52"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/52/""}",,
,0,0,2026-03-01T05:36:55.807902Z,{},,eth3,http://192.168.65.40:8000/virtualization/interfaces/208/,True,208,,2026-03-01T05:36:55.807919Z,,[],,,eth3,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/208/,"{""description"": """", ""display"": ""vm52"", ""id"": 52, ""name"": ""vm52"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/52/""}",,
,0,0,2026-03-01T05:36:55.872461Z,{},,eth0,http://192.168.65.40:8000/virtualization/interfaces/209/,True,209,,2026-03-01T05:36:55.872479Z,,[],,,eth0,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/209/,"{""description"": """", ""display"": ""vm53"", ""id"": 53, ""name"": ""vm53"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/53/""}",,
,0,0,2026-03-01T05:36:55.935051Z,{},,eth1,http://192.168.65.40:8000/virtualization/interfaces/210/,True,210,,2026-03-01T05:36:55.935070Z,,[],,,eth1,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/210/,"{""description"": """", ""display"": ""vm53"", ""id"": 53, ""name"": ""vm53"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/53/""}",,
,0,0,2026-03-01T05:36:56.001978Z,{},,eth2,http://192.168.65.40:8000/virtualization/interfaces/211/,True,211,,2026-03-01T05:36:56.001997Z,,[],,,eth2,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/211/,"{""description"": """", ""display"": ""vm53"", ""id"": 53, ""name"": ""vm53"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/53/""}",,
,0,0,2026-03-01T05:36:56.066925Z,{},,eth3,http://192.168.65.40:8000/virtualization/interfaces/212/,True,212,,2026-03-01T05:36:56.066945Z,,[],,,eth3,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/212/,"{""description"": """", ""display"": ""vm53"", ""id"": 53, ""name"": ""vm53"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/53/""}",,
,0,0,2026-03-01T05:36:56.134511Z,{},,eth0,http://192.168.65.40:8000/virtualization/interfaces/213/,True,213,,2026-03-01T05:36:56.134531Z,,[],,,eth0,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/213/,"{""description"": """", ""display"": ""vm54"", ""id"": 54, ""name"": ""vm54"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/54/""}",,
,0,0,2026-03-01T05:36:56.204007Z,{},,eth1,http://192.168.65.40:8000/virtualization/interfaces/214/,True,214,,2026-03-01T05:36:56.204027Z,,[],,,eth1,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/214/,"{""description"": """", ""display"": ""vm54"", ""id"": 54, ""name"": ""vm54"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/54/""}",,
,0,0,2026-03-01T05:36:56.269148Z,{},,eth2,http://192.168.65.40:8000/virtualization/interfaces/215/,True,215,,2026-03-01T05:36:56.269167Z,,[],,,eth2,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/215/,"{""description"": """", ""display"": ""vm54"", ""id"": 54, ""name"": ""vm54"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/54/""}",,
,0,0,2026-03-01T05:36:56.333508Z,{},,eth3,http://192.168.65.40:8000/virtualization/interfaces/216/,True,216,,2026-03-01T05:36:56.333527Z,,[],,,eth3,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/216/,"{""description"": """", ""display"": ""vm54"", ""id"": 54, ""name"": ""vm54"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/54/""}",,
,0,0,2026-03-01T05:36:56.398985Z,{},,eth0,http://192.168.65.40:8000/virtualization/interfaces/217/,True,217,,2026-03-01T05:36:56.399004Z,,[],,,eth0,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/217/,"{""description"": """", ""display"": ""vm55"", ""id"": 55, ""name"": ""vm55"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/55/""}",,
,0,0,2026-03-01T05:36:56.462617Z,{},,eth1,http://192.168.65.40:8000/virtualization/interfaces/218/,True,218,,2026-03-01T05:36:56.462636Z,,[],,,eth1,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/218/,"{""description"": """", ""display"": ""vm55"", ""id"": 55, ""name"": ""vm55"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/55/""}",,
,0,0,2026-03-01T05:36:56.527103Z,{},,eth2,http://192.168.65.40:8000/virtualization/interfaces/219/,True,219,,2026-03-01T05:36:56.527122Z,,[],,,eth2,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/219/,"{""description"": """", ""display"": ""vm55"", ""id"": 55, ""name"": ""vm55"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/55/""}",,
,0,0,2026-03-01T05:36:56.612204Z,{},,eth3,http://192.168.65.40:8000/virtualization/interfaces/220/,True,220,,2026-03-01T05:36:56.612223Z,,[],,,eth3,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/220/,"{""description"": """", ""display"": ""vm55"", ""id"": 55, ""name"": ""vm55"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/55/""}",,
,0,0,2026-03-01T05:36:56.676825Z,{},,eth0,http://192.168.65.40:8000/virtualization/interfaces/221/,True,221,,2026-03-01T05:36:56.676845Z,,[],,,eth0,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/221/,"{""description"": """", ""display"": ""vm56"", ""id"": 56, ""name"": ""vm56"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/56/""}",,
,0,0,2026-03-01T05:36:56.739181Z,{},,eth1,http://192.168.65.40:8000/virtualization/interfaces/222/,True,222,,2026-03-01T05:36:56.739200Z,,[],,,eth1,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/222/,"{""description"": """", ""display"": ""vm56"", ""id"": 56, ""name"": ""vm56"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/56/""}",,
,0,0,2026-03-01T05:36:56.805836Z,{},,eth2,http://192.168.65.40:8000/virtualization/interfaces/223/,True,223,,2026-03-01T05:36:56.805854Z,,[],,,eth2,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/223/,"{""description"": """", ""display"": ""vm56"", ""id"": 56, ""name"": ""vm56"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/56/""}",,
,0,0,2026-03-01T05:36:56.873922Z,{},,eth3,http://192.168.65.40:8000/virtualization/interfaces/224/,True,224,,2026-03-01T05:36:56.873940Z,,[],,,eth3,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/224/,"{""description"": """", ""display"": ""vm56"", ""id"": 56, ""name"": ""vm56"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/56/""}",,
,0,0,2026-03-01T05:36:56.939312Z,{},,eth0,http://192.168.65.40:8000/virtualization/interfaces/225/,True,225,,2026-03-01T05:36:56.939331Z,,[],,,eth0,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/225/,"{""description"": """", ""display"": ""vm57"", ""id"": 57, ""name"": ""vm57"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/57/""}",,
,0,0,2026-03-01T05:36:57.002319Z,{},,eth1,http://192.168.65.40:8000/virtualization/interfaces/226/,True,226,,2026-03-01T05:36:57.002338Z,,[],,,eth1,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/226/,"{""description"": """", ""display"": ""vm57"", ""id"": 57, ""name"": ""vm57"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/57/""}",,
,0,0,2026-03-01T05:36:57.068477Z,{},,eth2,http://192.168.65.40:8000/virtualization/interfaces/227/,True,227,,2026-03-01T05:36:57.068497Z,,[],,,eth2,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/227/,"{""description"": """", ""display"": ""vm57"", ""id"": 57, ""name"": ""vm57"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/57/""}",,
,0,0,2026-03-01T05:36:57.132815Z,{},,eth3,http://192.168.65.40:8000/virtualization/interfaces/228/,True,228,,2026-03-01T05:36:57.132834Z,,[],,,eth3,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/228/,"{""description"": """", ""display"": ""vm57"", ""id"": 57, ""name"": ""vm57"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/57/""}",,
,0,0,2026-03-01T05:36:57.198830Z,{},,eth0,http://192.168.65.40:8000/virtualization/interfaces/229/,True,229,,2026-03-01T05:36:57.198851Z,,[],,,eth0,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/229/,"{""description"": """", ""display"": ""vm58"", ""id"": 58, ""name"": ""vm58"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/58/""}",,
,0,0,2026-03-01T05:36:57.263521Z,{},,eth1,http://192.168.65.40:8000/virtualization/interfaces/230/,True,230,,2026-03-01T05:36:57.263539Z,,[],,,eth1,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/230/,"{""description"": """", ""display"": ""vm58"", ""id"": 58, ""name"": ""vm58"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/58/""}",,
,0,0,2026-03-01T05:36:57.333693Z,{},,eth2,http://192.168.65.40:8000/virtualization/interfaces/231/,True,231,,2026-03-01T05:36:57.333712Z,,[],,,eth2,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/231/,"{""description"": """", ""display"": ""vm58"", ""id"": 58, ""name"": ""vm58"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/58/""}",,
,0,0,2026-03-01T05:36:57.399648Z,{},,eth3,http://192.168.65.40:8000/virtualization/interfaces/232/,True,232,,2026-03-01T05:36:57.399668Z,,[],,,eth3,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/232/,"{""description"": """", ""display"": ""vm58"", ""id"": 58, ""name"": ""vm58"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/58/""}",,
,0,0,2026-03-01T05:36:57.470407Z,{},,eth0,http://192.168.65.40:8000/virtualization/interfaces/233/,True,233,,2026-03-01T05:36:57.470428Z,,[],,,eth0,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/233/,"{""description"": """", ""display"": ""vm59"", ""id"": 59, ""name"": ""vm59"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/59/""}",,
,0,0,2026-03-01T05:36:57.540344Z,{},,eth1,http://192.168.65.40:8000/virtualization/interfaces/234/,True,234,,2026-03-01T05:36:57.540363Z,,[],,,eth1,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/234/,"{""description"": """", ""display"": ""vm59"", ""id"": 59, ""name"": ""vm59"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/59/""}",,
,0,0,2026-03-01T05:36:57.612915Z,{},,eth2,http://192.168.65.40:8000/virtualization/interfaces/235/,True,235,,2026-03-01T05:36:57.612975Z,,[],,,eth2,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/235/,"{""description"": """", ""display"": ""vm59"", ""id"": 59, ""name"": ""vm59"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/59/""}",,
,0,0,2026-03-01T05:36:57.690927Z,{},,eth3,http://192.168.65.40:8000/virtualization/interfaces/236/,True,236,,2026-03-01T05:36:57.690945Z,,[],,,eth3,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/236/,"{""description"": """", ""display"": ""vm59"", ""id"": 59, ""name"": ""vm59"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/59/""}",,
,0,0,2026-03-01T05:36:57.755710Z,{},,eth0,http://192.168.65.40:8000/virtualization/interfaces/237/,True,237,,2026-03-01T05:36:57.755729Z,,[],,,eth0,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/237/,"{""description"": """", ""display"": ""vm60"", ""id"": 60, ""name"": ""vm60"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/60/""}",,
,0,0,2026-03-01T05:36:57.818375Z,{},,eth1,http://192.168.65.40:8000/virtualization/interfaces/238/,True,238,,2026-03-01T05:36:57.818407Z,,[],,,eth1,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/238/,"{""description"": """", ""display"": ""vm60"", ""id"": 60, ""name"": ""vm60"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/60/""}",,
,0,0,2026-03-01T05:36:57.885658Z,{},,eth2,http://192.168.65.40:8000/virtualization/interfaces/239/,True,239,,2026-03-01T05:36:57.885678Z,,[],,,eth2,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/239/,"{""description"": """", ""display"": ""vm60"", ""id"": 60, ""name"": ""vm60"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/60/""}",,
,0,0,2026-03-01T05:36:57.949543Z,{},,eth3,http://192.168.65.40:8000/virtualization/interfaces/240/,True,240,,2026-03-01T05:36:57.949561Z,,[],,,eth3,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/240/,"{""description"": """", ""display"": ""vm60"", ""id"": 60, ""name"": ""vm60"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/60/""}",,
,0,0,2026-03-01T05:36:58.013937Z,{},,eth0,http://192.168.65.40:8000/virtualization/interfaces/241/,True,241,,2026-03-01T05:36:58.013956Z,,[],,,eth0,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/241/,"{""description"": """", ""display"": ""vm61"", ""id"": 61, ""name"": ""vm61"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/61/""}",,
,0,0,2026-03-01T05:36:58.078338Z,{},,eth1,http://192.168.65.40:8000/virtualization/interfaces/242/,True,242,,2026-03-01T05:36:58.078357Z,,[],,,eth1,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/242/,"{""description"": """", ""display"": ""vm61"", ""id"": 61, ""name"": ""vm61"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/61/""}",,
,0,0,2026-03-01T05:36:58.148467Z,{},,eth2,http://192.168.65.40:8000/virtualization/interfaces/243/,True,243,,2026-03-01T05:36:58.148486Z,,[],,,eth2,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/243/,"{""description"": """", ""display"": ""vm61"", ""id"": 61, ""name"": ""vm61"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/61/""}",,
,0,0,2026-03-01T05:36:58.212535Z,{},,eth3,http://192.168.65.40:8000/virtualization/interfaces/244/,True,244,,2026-03-01T05:36:58.212554Z,,[],,,eth3,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/244/,"{""description"": """", ""display"": ""vm61"", ""id"": 61, ""name"": ""vm61"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/61/""}",,
,0,0,2026-03-01T05:36:58.276241Z,{},,eth0,http://192.168.65.40:8000/virtualization/interfaces/245/,True,245,,2026-03-01T05:36:58.276261Z,,[],,,eth0,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/245/,"{""description"": """", ""display"": ""vm62"", ""id"": 62, ""name"": ""vm62"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/62/""}",,
,0,0,2026-03-01T05:36:58.344825Z,{},,eth1,http://192.168.65.40:8000/virtualization/interfaces/246/,True,246,,2026-03-01T05:36:58.344843Z,,[],,,eth1,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/246/,"{""description"": """", ""display"": ""vm62"", ""id"": 62, ""name"": ""vm62"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/62/""}",,
,0,0,2026-03-01T05:36:58.409737Z,{},,eth2,http://192.168.65.40:8000/virtualization/interfaces/247/,True,247,,2026-03-01T05:36:58.409756Z,,[],,,eth2,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/247/,"{""description"": """", ""display"": ""vm62"", ""id"": 62, ""name"": ""vm62"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/62/""}",,
,0,0,2026-03-01T05:36:58.474762Z,{},,eth3,http://192.168.65.40:8000/virtualization/interfaces/248/,True,248,,2026-03-01T05:36:58.474780Z,,[],,,eth3,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/248/,"{""description"": """", ""display"": ""vm62"", ""id"": 62, ""name"": ""vm62"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/62/""}",,
,0,0,2026-03-01T05:36:58.540307Z,{},,eth0,http://192.168.65.40:8000/virtualization/interfaces/249/,True,249,,2026-03-01T05:36:58.540326Z,,[],,,eth0,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/249/,"{""description"": """", ""display"": ""vm63"", ""id"": 63, ""name"": ""vm63"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/63/""}",,
,0,0,2026-03-01T05:36:58.604391Z,{},,eth1,http://192.168.65.40:8000/virtualization/interfaces/250/,True,250,,2026-03-01T05:36:58.604410Z,,[],,,eth1,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/250/,"{""description"": """", ""display"": ""vm63"", ""id"": 63, ""name"": ""vm63"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/63/""}",,
,0,0,2026-03-01T05:36:58.681259Z,{},,eth2,http://192.168.65.40:8000/virtualization/interfaces/251/,True,251,,2026-03-01T05:36:58.681278Z,,[],,,eth2,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/251/,"{""description"": """", ""display"": ""vm63"", ""id"": 63, ""name"": ""vm63"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/63/""}",,
,0,0,2026-03-01T05:36:58.767830Z,{},,eth3,http://192.168.65.40:8000/virtualization/interfaces/252/,True,252,,2026-03-01T05:36:58.767849Z,,[],,,eth3,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/252/,"{""description"": """", ""display"": ""vm63"", ""id"": 63, ""name"": ""vm63"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/63/""}",,
,0,0,2026-03-01T05:36:58.831092Z,{},,eth0,http://192.168.65.40:8000/virtualization/interfaces/253/,True,253,,2026-03-01T05:36:58.831110Z,,[],,,eth0,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/253/,"{""description"": """", ""display"": ""vm64"", ""id"": 64, ""name"": ""vm64"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/64/""}",,
,0,0,2026-03-01T05:36:58.895551Z,{},,eth1,http://192.168.65.40:8000/virtualization/interfaces/254/,True,254,,2026-03-01T05:36:58.895571Z,,[],,,eth1,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/254/,"{""description"": """", ""display"": ""vm64"", ""id"": 64, ""name"": ""vm64"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/64/""}",,
,0,0,2026-03-01T05:36:58.978730Z,{},,eth2,http://192.168.65.40:8000/virtualization/interfaces/255/,True,255,,2026-03-01T05:36:58.978751Z,,[],,,eth2,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/255/,"{""description"": """", ""display"": ""vm64"", ""id"": 64, ""name"": ""vm64"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/64/""}",,
,0,0,2026-03-01T05:36:59.044526Z,{},,eth3,http://192.168.65.40:8000/virtualization/interfaces/256/,True,256,,2026-03-01T05:36:59.044545Z,,[],,,eth3,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/256/,"{""description"": """", ""display"": ""vm64"", ""id"": 64, ""name"": ""vm64"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/64/""}",,
,0,0,2026-03-01T05:36:59.109912Z,{},,eth0,http://192.168.65.40:8000/virtualization/interfaces/257/,True,257,,2026-03-01T05:36:59.109931Z,,[],,,eth0,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/257/,"{""description"": """", ""display"": ""vm65"", ""id"": 65, ""name"": ""vm65"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/65/""}",,
,0,0,2026-03-01T05:36:59.177593Z,{},,eth1,http://192.168.65.40:8000/virtualization/interfaces/258/,True,258,,2026-03-01T05:36:59.177612Z,,[],,,eth1,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/258/,"{""description"": """", ""display"": ""vm65"", ""id"": 65, ""name"": ""vm65"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/65/""}",,
,0,0,2026-03-01T05:36:59.241453Z,{},,eth2,http://192.168.65.40:8000/virtualization/interfaces/259/,True,259,,2026-03-01T05:36:59.241472Z,,[],,,eth2,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/259/,"{""description"": """", ""display"": ""vm65"", ""id"": 65, ""name"": ""vm65"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/65/""}",,
,0,0,2026-03-01T05:36:59.306113Z,{},,eth3,http://192.168.65.40:8000/virtualization/interfaces/260/,True,260,,2026-03-01T05:36:59.306132Z,,[],,,eth3,,,,,[],[],,http://192.168.65.40:8000/api/virtualization/interfaces/260/,"{""description"": """", ""display"": ""vm65"", ""id"": 65, ""name"": ""vm65"", ""url"": ""http://192.168.65.40:8000/api/virtualization/virtual-machines/65/""}",,
