_occupied,bridge,cable_end,connected_endpoints_reachable,connected_endpoints_type,count_fhrp_groups,count_ipaddresses,created,description,display,display_url,duplex,enabled,id,l2vpn_termination,label,lag,last_updated,link_peers_type,mac_address,mark_connected,mgmt_only,mode,mtu,name,owner,parent,poe_mode,poe_type,primary_mac_address,qinq_svlan,rf_channel,rf_channel_frequency,rf_channel_width,rf_role,speed,tx_power,untagged_vlan,url,vlan_translation_policy,vrf,wireless_link,wwn
False,,,,,0,0,2026-03-01T04:57:56.927709Z,,Cellular0/2/0,http://192.168.65.40:8000/dcim/interfaces/197/,,True,197,,,,2026-03-01T05:12:17.849265Z,,,False,False,,,Cellular0/2/0,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/197/,,,,
False,,,,,0,0,2026-03-01T04:57:57.025271Z,,Po1,http://192.168.65.40:8000/dcim/interfaces/198/,,True,198,,,,2026-03-01T05:12:18.155170Z,,,False,False,,,Po1,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/198/,,,,
False,,,,,0,0,2026-03-01T05:12:18.250863Z,,GigabitEthernet1/0/1,http://192.168.65.40:8000/dcim/interfaces/1421/,,True,1421,,,,2026-03-01T05:12:18.250882Z,,,False,False,,,GigabitEthernet1/0/1,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/1421/,,,,
False,,,,,0,0,2026-03-01T05:12:18.338880Z,,GigabitEthernet1/0/2,http://192.168.65.40:8000/dcim/interfaces/1422/,,True,1422,,,,2026-03-01T05:12:18.338899Z,,,False,False,,,GigabitEthernet1/0/2,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/1422/,,,,
False,,,,,0,0,2026-03-01T04:57:57.173289Z,,GigabitEthernet1/0/3,http://192.168.65.40:8000/dcim/interfaces/199/,,True,199,,,,2026-03-01T05:12:18.541920Z,,,False,False,,,GigabitEthernet1/0/3,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/199/,,,,
False,,,,,0,0,2026-03-01T04:57:57.279797Z,,GigabitEthernet1/0/4,http://192.168.65.40:8000/dcim/interfaces/200/,,True,200,,,,2026-03-01T05:12:18.776799Z,,,False,False,,,GigabitEthernet1/0/4,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/200/,,,,
False,,,,,0,0,2026-03-01T04:57:57.363974Z,,GigabitEthernet1/0/5,http://192.168.65.40:8000/dcim/interfaces/201/,,True,201,,,,2026-03-01T05:12:19.653850Z,,,False,False,,,GigabitEthernet1/0/5,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/201/,,,,
False,,,,,0,0,2026-03-01T04:57:57.452227Z,,GigabitEthernet1/0/6,http://192.168.65.40:8000/dcim/interfaces/202/,,True,202,,,,2026-03-01T05:12:19.897589Z,,,False,False,,,GigabitEthernet1/0/6,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/202/,,,,
False,,,,,0,0,2026-03-01T04:57:57.539040Z,,GigabitEthernet1/0/7,http://192.168.65.40:8000/dcim/interfaces/203/,,True,203,,,,2026-03-01T05:12:20.218337Z,,,False,False,,,GigabitEthernet1/0/7,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/203/,,,,
False,,,,,0,0,2026-03-01T04:57:57.706205Z,,GigabitEthernet1/0/8,http://192.168.65.40:8000/dcim/interfaces/204/,,True,204,,,,2026-03-01T05:12:20.510353Z,,,False,False,,,GigabitEthernet1/0/8,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/204/,,,,
False,,,,,0,0,2026-03-01T04:57:57.908857Z,,GigabitEthernet1/0/9,http://192.168.65.40:8000/dcim/interfaces/205/,,True,205,,,,2026-03-01T05:12:20.718279Z,,,False,False,,,GigabitEthernet1/0/9,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/205/,,,,
False,,,,,0,0,2026-03-01T04:57:58.767478Z,,GigabitEthernet1/0/10,http://192.168.65.40:8000/dcim/interfaces/206/,,True,206,,,,2026-03-01T05:12:21.022746Z,,,False,False,,,GigabitEthernet1/0/10,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/206/,,,,
False,,,,,0,0,2026-03-01T04:58:00.076598Z,,GigabitEthernet1/0/11,http://192.168.65.40:8000/dcim/interfaces/207/,,True,207,,,,2026-03-01T05:12:21.334058Z,,,False,False,,,GigabitEthernet1/0/11,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/207/,,,,
False,,,,,0,0,2026-03-01T04:58:00.173010Z,,GigabitEthernet1/0/12,http://192.168.65.40:8000/dcim/interfaces/208/,,True,208,,,,2026-03-01T05:12:21.531052Z,,,False,False,,,GigabitEthernet1/0/12,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/208/,,,,
False,,,,,0,0,2026-03-01T04:58:00.277505Z,,GigabitEthernet1/0/13,http://192.168.65.40:8000/dcim/interfaces/209/,,True,209,,,,2026-03-01T05:12:21.739052Z,,,False,False,,,GigabitEthernet1/0/13,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/209/,,,,
False,,,,,0,0,2026-03-01T04:58:00.370049Z,,GigabitEthernet1/0/14,http://192.168.65.40:8000/dcim/interfaces/210/,,True,210,,,,2026-03-01T05:12:22.045880Z,,,False,False,,,GigabitEthernet1/0/14,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/210/,,,,
False,,,,,0,0,2026-03-01T04:58:00.483552Z,,GigabitEthernet1/0/15,http://192.168.65.40:8000/dcim/interfaces/211/,,True,211,,,,2026-03-01T05:12:22.915331Z,,,False,False,,,GigabitEthernet1/0/15,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/211/,,,,
False,,,,,0,0,2026-03-01T04:58:00.628361Z,,GigabitEthernet1/0/16,http://192.168.65.40:8000/dcim/interfaces/212/,,True,212,,,,2026-03-01T05:12:23.118285Z,,,False,False,,,GigabitEthernet1/0/16,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/212/,,,,
False,,,,,0,0,2026-03-01T04:58:00.730123Z,,GigabitEthernet1/0/17,http://192.168.65.40:8000/dcim/interfaces/213/,,True,213,,,,2026-03-01T05:12:24.405100Z,,,False,False,,,GigabitEthernet1/0/17,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/213/,,,,
False,,,,,0,0,2026-03-01T04:58:01.060455Z,,GigabitEthernet1/0/18,http://192.168.65.40:8000/dcim/interfaces/214/,,True,214,,,,2026-03-01T05:12:24.711223Z,,,False,False,,,GigabitEthernet1/0/18,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/214/,,,,
False,,,,,0,0,2026-03-01T04:58:01.154342Z,,GigabitEthernet1/0/19,http://192.168.65.40:8000/dcim/interfaces/215/,,True,215,,,,2026-03-01T05:12:25.033934Z,,,False,False,,,GigabitEthernet1/0/19,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/215/,,,,
False,,,,,0,0,2026-03-01T04:58:01.367449Z,,GigabitEthernet1/0/20,http://192.168.65.40:8000/dcim/interfaces/216/,,True,216,,,,2026-03-01T05:12:25.237706Z,,,False,False,,,GigabitEthernet1/0/20,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/216/,,,,
False,,,,,0,0,2026-03-01T04:58:01.697792Z,,GigabitEthernet1/0/21,http://192.168.65.40:8000/dcim/interfaces/217/,,True,217,,,,2026-03-01T05:12:25.527762Z,,,False,False,,,GigabitEthernet1/0/21,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/217/,,,,
False,,,,,0,0,2026-03-01T04:58:01.832492Z,,GigabitEthernet1/0/22,http://192.168.65.40:8000/dcim/interfaces/218/,,True,218,,,,2026-03-01T05:12:25.732808Z,,,False,False,,,GigabitEthernet1/0/22,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/218/,,,,
False,,,,,0,0,2026-03-01T04:58:01.983435Z,,GigabitEthernet1/0/23,http://192.168.65.40:8000/dcim/interfaces/219/,,True,219,,,,2026-03-01T05:12:25.935544Z,,,False,False,,,GigabitEthernet1/0/23,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/219/,,,,
False,,,,,0,0,2026-03-01T04:58:02.230455Z,,GigabitEthernet1/0/24,http://192.168.65.40:8000/dcim/interfaces/220/,,True,220,,,,2026-03-01T05:12:26.241698Z,,,False,False,,,GigabitEthernet1/0/24,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/220/,,,,
True,,B,True,dcim.interface,0,0,2026-03-01T04:58:02.582977Z,,GigabitEthernet1/0/25,http://192.168.65.40:8000/dcim/interfaces/221/,,True,221,,,,2026-03-01T05:12:26.484147Z,dcim.interface,,False,False,,,GigabitEthernet1/0/25,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/221/,,,,
True,,B,True,dcim.interface,0,0,2026-03-01T04:58:03.504877Z,,GigabitEthernet1/0/26,http://192.168.65.40:8000/dcim/interfaces/222/,,True,222,,,,2026-03-01T05:12:26.773153Z,dcim.interface,,False,False,,,GigabitEthernet1/0/26,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/222/,,,,
False,,,,,0,0,2026-03-01T04:58:03.619966Z,,GigabitEthernet1/0/27,http://192.168.65.40:8000/dcim/interfaces/223/,,True,223,,,,2026-03-01T05:12:27.071258Z,,,False,False,,,GigabitEthernet1/0/27,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/223/,,,,
False,,,,,0,0,2026-03-01T04:58:03.721443Z,,GigabitEthernet1/0/28,http://192.168.65.40:8000/dcim/interfaces/224/,,True,224,,,,2026-03-01T05:12:28.081289Z,,,False,False,,,GigabitEthernet1/0/28,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/224/,,,,
False,,,,,0,0,2026-03-01T04:58:03.843561Z,,GigabitEthernet1/0/29,http://192.168.65.40:8000/dcim/interfaces/225/,,True,225,,,,2026-03-01T05:12:28.399510Z,,,False,False,,,GigabitEthernet1/0/29,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/225/,,,,
False,,,,,0,0,2026-03-01T04:58:03.966708Z,,GigabitEthernet1/0/30,http://192.168.65.40:8000/dcim/interfaces/226/,,True,226,,,,2026-03-01T05:12:28.707614Z,,,False,False,,,GigabitEthernet1/0/30,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/226/,,,,
False,,,,,0,0,2026-03-01T04:58:04.206897Z,,GigabitEthernet1/0/31,http://192.168.65.40:8000/dcim/interfaces/227/,,True,227,,,,2026-03-01T05:12:29.009583Z,,,False,False,,,GigabitEthernet1/0/31,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/227/,,,,
False,,,,,0,0,2026-03-01T04:58:04.790456Z,,GigabitEthernet1/0/32,http://192.168.65.40:8000/dcim/interfaces/228/,,True,228,,,,2026-03-01T05:12:29.220018Z,,,False,False,,,GigabitEthernet1/0/32,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/228/,,,,
False,,,,,0,0,2026-03-01T04:58:05.452012Z,,GigabitEthernet1/0/33,http://192.168.65.40:8000/dcim/interfaces/229/,,True,229,,,,2026-03-01T05:12:29.543615Z,,,False,False,,,GigabitEthernet1/0/33,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/229/,,,,
False,,,,,0,0,2026-03-01T04:58:05.569275Z,,GigabitEthernet1/0/34,http://192.168.65.40:8000/dcim/interfaces/230/,,True,230,,,,2026-03-01T05:12:29.827821Z,,,False,False,,,GigabitEthernet1/0/34,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/230/,,,,
False,,,,,0,0,2026-03-01T04:58:05.706946Z,,GigabitEthernet1/0/35,http://192.168.65.40:8000/dcim/interfaces/231/,,True,231,,,,2026-03-01T05:12:30.137430Z,,,False,False,,,GigabitEthernet1/0/35,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/231/,,,,
False,,,,,0,0,2026-03-01T04:58:06.209497Z,,GigabitEthernet1/0/36,http://192.168.65.40:8000/dcim/interfaces/232/,,True,232,,,,2026-03-01T05:12:30.548311Z,,,False,False,,,GigabitEthernet1/0/36,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/232/,,,,
False,,,,,0,0,2026-03-01T04:58:07.446767Z,,GigabitEthernet1/0/37,http://192.168.65.40:8000/dcim/interfaces/233/,,True,233,,,,2026-03-01T05:12:30.774436Z,,,False,False,,,GigabitEthernet1/0/37,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/233/,,,,
False,,,,,0,0,2026-03-01T04:58:07.619642Z,,GigabitEthernet1/0/38,http://192.168.65.40:8000/dcim/interfaces/234/,,True,234,,,,2026-03-01T05:12:30.978210Z,,,False,False,,,GigabitEthernet1/0/38,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/234/,,,,
False,,,,,0,0,2026-03-01T04:58:07.739153Z,,GigabitEthernet1/0/39,http://192.168.65.40:8000/dcim/interfaces/235/,,True,235,,,,2026-03-01T05:12:31.184046Z,,,False,False,,,GigabitEthernet1/0/39,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/235/,,,,
False,,,,,0,0,2026-03-01T04:58:08.542600Z,,GigabitEthernet1/0/40,http://192.168.65.40:8000/dcim/interfaces/236/,,True,236,,,,2026-03-01T05:12:31.467845Z,,,False,False,,,GigabitEthernet1/0/40,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/236/,,,,
False,,,,,0,0,2026-03-01T04:58:08.642134Z,,GigabitEthernet1/0/41,http://192.168.65.40:8000/dcim/interfaces/237/,,True,237,,,,2026-03-01T05:12:31.797205Z,,,False,False,,,GigabitEthernet1/0/41,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/237/,,,,
False,,,,,0,0,2026-03-01T04:58:08.734227Z,,GigabitEthernet1/0/42,http://192.168.65.40:8000/dcim/interfaces/238/,,True,238,,,,2026-03-01T05:12:32.080718Z,,,False,False,,,GigabitEthernet1/0/42,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/238/,,,,
False,,,,,0,0,2026-03-01T04:58:08.820354Z,,GigabitEthernet1/0/43,http://192.168.65.40:8000/dcim/interfaces/239/,,True,239,,,,2026-03-01T05:12:32.388487Z,,,False,False,,,GigabitEthernet1/0/43,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/239/,,,,
False,,,,,0,0,2026-03-01T04:58:08.909346Z,,GigabitEthernet1/0/44,http://192.168.65.40:8000/dcim/interfaces/240/,,True,240,,,,2026-03-01T05:12:32.696607Z,,,False,False,,,GigabitEthernet1/0/44,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/240/,,,,
False,,,,,0,0,2026-03-01T04:58:09.003499Z,,GigabitEthernet1/0/45,http://192.168.65.40:8000/dcim/interfaces/241/,,True,241,,,,2026-03-01T05:12:32.917236Z,,,False,False,,,GigabitEthernet1/0/45,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/241/,,,,
False,,,,,0,0,2026-03-01T04:58:09.095970Z,,GigabitEthernet1/0/46,http://192.168.65.40:8000/dcim/interfaces/242/,,True,242,,,,2026-03-01T05:12:33.209703Z,,,False,False,,,GigabitEthernet1/0/46,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/242/,,,,
False,,,,,0,0,2026-03-01T04:58:09.188357Z,,GigabitEthernet1/0/47,http://192.168.65.40:8000/dcim/interfaces/243/,,True,243,,,,2026-03-01T05:12:33.409915Z,,,False,False,,,GigabitEthernet1/0/47,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/243/,,,,
False,,,,,0,0,2026-03-01T04:58:09.276263Z,,GigabitEthernet1/0/48,http://192.168.65.40:8000/dcim/interfaces/244/,,True,244,,,,2026-03-01T05:12:33.722033Z,,,False,False,,,GigabitEthernet1/0/48,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/244/,,,,
False,,,,,0,0,2026-03-01T04:58:09.361257Z,,GigabitEthernet0,http://192.168.65.40:8000/dcim/interfaces/245/,,True,245,,,,2026-03-01T05:12:33.936759Z,,,False,True,,,GigabitEthernet0,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/245/,,,,
False,,,,,0,0,2026-03-01T04:58:09.467133Z,,Po1,http://192.168.65.40:8000/dcim/interfaces/246/,,True,246,,,,2026-03-01T05:12:34.785469Z,,,False,False,,,Po1,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/246/,,,,
False,,,,,0,0,2026-03-01T04:58:09.556652Z,,STACK0,http://192.168.65.40:8000/dcim/interfaces/247/,,True,247,,,,2026-03-01T05:12:35.068784Z,,,False,False,,,STACK0,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/247/,,,,
False,,,,,0,0,2026-03-01T04:58:09.651952Z,,STACK1,http://192.168.65.40:8000/dcim/interfaces/248/,,True,248,,,,2026-03-01T05:12:35.461748Z,,,False,False,,,STACK1,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/248/,,,,
False,,,,,0,0,2026-03-01T04:58:09.742016Z,,GigabitEthernet0/0/0,http://192.168.65.40:8000/dcim/interfaces/249/,,True,249,,,,2026-03-01T05:12:35.766266Z,,,False,False,,,GigabitEthernet0/0/0,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/249/,,,,
False,,,,,0,0,2026-03-01T04:58:09.838767Z,,GigabitEthernet0/0/1,http://192.168.65.40:8000/dcim/interfaces/250/,,True,250,,,,2026-03-01T05:12:36.543868Z,,,False,False,,,GigabitEthernet0/0/1,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/250/,,,,
False,,,,,0,0,2026-03-01T05:12:36.684698Z,,GigabitEthernet0/1/0,http://192.168.65.40:8000/dcim/interfaces/1423/,,True,1423,,,,2026-03-01T05:12:36.684717Z,,,False,False,,,GigabitEthernet0/1/0,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/1423/,,,,
False,,,,,0,0,2026-03-01T05:12:36.781746Z,,GigabitEthernet0/1/1,http://192.168.65.40:8000/dcim/interfaces/1424/,,True,1424,,,,2026-03-01T05:12:36.781764Z,,,False,False,,,GigabitEthernet0/1/1,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/1424/,,,,
False,,,,,0,0,2026-03-01T04:58:10.057522Z,,GigabitEthernet0/1/2,http://192.168.65.40:8000/dcim/interfaces/251/,,True,251,,,,2026-03-01T05:12:36.987664Z,,,False,False,,,GigabitEthernet0/1/2,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/251/,,,,
False,,,,,0,0,2026-03-01T04:58:10.303329Z,,GigabitEthernet0/1/3,http://192.168.65.40:8000/dcim/interfaces/252/,,True,252,,,,2026-03-01T05:12:37.306464Z,,,False,False,,,GigabitEthernet0/1/3,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/252/,,,,
False,,,,,0,0,2026-03-01T04:58:10.399106Z,,GigabitEthernet0/1/4,http://192.168.65.40:8000/dcim/interfaces/253/,,True,253,,,,2026-03-01T05:12:37.506796Z,,,False,False,,,GigabitEthernet0/1/4,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/253/,,,,
False,,,,,0,0,2026-03-01T04:58:10.562072Z,,GigabitEthernet0/1/5,http://192.168.65.40:8000/dcim/interfaces/254/,,True,254,,,,2026-03-01T05:12:37.817157Z,,,False,False,,,GigabitEthernet0/1/5,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/254/,,,,
False,,,,,0,0,2026-03-01T04:58:10.659795Z,,GigabitEthernet0/1/6,http://192.168.65.40:8000/dcim/interfaces/255/,,True,255,,,,2026-03-01T05:12:38.136134Z,,,False,False,,,GigabitEthernet0/1/6,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/255/,,,,
False,,,,,0,0,2026-03-01T04:58:10.791662Z,,GigabitEthernet0/1/7,http://192.168.65.40:8000/dcim/interfaces/256/,,True,256,,,,2026-03-01T05:12:38.433588Z,,,False,False,,,GigabitEthernet0/1/7,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/256/,,,,
False,,,,,0,0,2026-03-01T04:58:10.882274Z,,GigabitEthernet0/1/8,http://192.168.65.40:8000/dcim/interfaces/257/,,True,257,,,,2026-03-01T05:12:38.739317Z,,,False,False,,,GigabitEthernet0/1/8,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/257/,,,,
False,,,,,0,0,2026-03-01T04:58:10.981963Z,,Wlan-GigabitEthernet0/1/8,http://192.168.65.40:8000/dcim/interfaces/258/,,True,258,,,,2026-03-01T05:12:38.939598Z,,,False,False,,,Wlan-GigabitEthernet0/1/8,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/258/,,,,
False,,,,,0,0,2026-03-01T04:58:11.098010Z,,Cellular0/2/0,http://192.168.65.40:8000/dcim/interfaces/259/,,True,259,,,,2026-03-01T05:12:39.249420Z,,,False,False,,,Cellular0/2/0,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/259/,,,,
False,,,,,0,0,2026-03-01T04:58:11.387611Z,,Po1,http://192.168.65.40:8000/dcim/interfaces/260/,,True,260,,,,2026-03-01T05:12:39.452128Z,,,False,False,,,Po1,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/260/,,,,
False,,,,,0,0,2026-03-01T05:12:39.659353Z,,GigabitEthernet1/0/1,http://192.168.65.40:8000/dcim/interfaces/1425/,,True,1425,,,,2026-03-01T05:12:39.659375Z,,,False,False,,,GigabitEthernet1/0/1,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/1425/,,,,
False,,,,,0,0,2026-03-01T05:12:39.864159Z,,GigabitEthernet1/0/2,http://192.168.65.40:8000/dcim/interfaces/1426/,,True,1426,,,,2026-03-01T05:12:39.864180Z,,,False,False,,,GigabitEthernet1/0/2,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/1426/,,,,
False,,,,,0,0,2026-03-01T04:58:11.626866Z,,GigabitEthernet1/0/3,http://192.168.65.40:8000/dcim/interfaces/261/,,True,261,,,,2026-03-01T05:12:40.091596Z,,,False,False,,,GigabitEthernet1/0/3,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/261/,,,,
False,,,,,0,0,2026-03-01T04:58:11.720529Z,,GigabitEthernet1/0/4,http://192.168.65.40:8000/dcim/interfaces/262/,,True,262,,,,2026-03-01T05:12:40.379517Z,,,False,False,,,GigabitEthernet1/0/4,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/262/,,,,
False,,,,,0,0,2026-03-01T04:58:11.811012Z,,GigabitEthernet1/0/5,http://192.168.65.40:8000/dcim/interfaces/263/,,True,263,,,,2026-03-01T05:12:40.684934Z,,,False,False,,,GigabitEthernet1/0/5,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/263/,,,,
False,,,,,0,0,2026-03-01T04:58:11.902897Z,,GigabitEthernet1/0/6,http://192.168.65.40:8000/dcim/interfaces/264/,,True,264,,,,2026-03-01T05:12:40.991796Z,,,False,False,,,GigabitEthernet1/0/6,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/264/,,,,
False,,,,,0,0,2026-03-01T04:58:12.004884Z,,GigabitEthernet1/0/7,http://192.168.65.40:8000/dcim/interfaces/265/,,True,265,,,,2026-03-01T05:12:41.229435Z,,,False,False,,,GigabitEthernet1/0/7,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/265/,,,,
False,,,,,0,0,2026-03-01T04:58:12.104841Z,,GigabitEthernet1/0/8,http://192.168.65.40:8000/dcim/interfaces/266/,,True,266,,,,2026-03-01T05:12:41.500002Z,,,False,False,,,GigabitEthernet1/0/8,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/266/,,,,
False,,,,,0,0,2026-03-01T04:58:12.213166Z,,GigabitEthernet1/0/9,http://192.168.65.40:8000/dcim/interfaces/267/,,True,267,,,,2026-03-01T05:12:42.289709Z,,,False,False,,,GigabitEthernet1/0/9,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/267/,,,,
False,,,,,0,0,2026-03-01T04:58:12.298471Z,,GigabitEthernet1/0/10,http://192.168.65.40:8000/dcim/interfaces/268/,,True,268,,,,2026-03-01T05:12:42.527204Z,,,False,False,,,GigabitEthernet1/0/10,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/268/,,,,
False,,,,,0,0,2026-03-01T04:58:12.383887Z,,GigabitEthernet1/0/11,http://192.168.65.40:8000/dcim/interfaces/269/,,True,269,,,,2026-03-01T05:12:42.835131Z,,,False,False,,,GigabitEthernet1/0/11,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/269/,,,,
False,,,,,0,0,2026-03-01T04:58:12.480784Z,,GigabitEthernet1/0/12,http://192.168.65.40:8000/dcim/interfaces/270/,,True,270,,,,2026-03-01T05:12:43.143437Z,,,False,False,,,GigabitEthernet1/0/12,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/270/,,,,
False,,,,,0,0,2026-03-01T04:58:12.597163Z,,GigabitEthernet1/0/13,http://192.168.65.40:8000/dcim/interfaces/271/,,True,271,,,,2026-03-01T05:12:43.368628Z,,,False,False,,,GigabitEthernet1/0/13,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/271/,,,,
True,,B,True,dcim.interface,0,0,2026-03-01T04:58:12.692864Z,,GigabitEthernet1/0/14,http://192.168.65.40:8000/dcim/interfaces/272/,,True,272,,,,2026-03-01T05:12:43.670657Z,dcim.interface,,False,False,,,GigabitEthernet1/0/14,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/272/,,,,
True,,B,True,dcim.interface,0,0,2026-03-01T04:58:12.781553Z,,GigabitEthernet1/0/15,http://192.168.65.40:8000/dcim/interfaces/273/,,True,273,,,,2026-03-01T05:12:43.974175Z,dcim.interface,,False,False,,,GigabitEthernet1/0/15,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/273/,,,,
False,,,,,0,0,2026-03-01T04:58:12.868666Z,,GigabitEthernet1/0/16,http://192.168.65.40:8000/dcim/interfaces/274/,,True,274,,,,2026-03-01T05:12:44.268881Z,,,False,False,,,GigabitEthernet1/0/16,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/274/,,,,
False,,,,,0,0,2026-03-01T04:58:12.954325Z,,GigabitEthernet1/0/17,http://192.168.65.40:8000/dcim/interfaces/275/,,True,275,,,,2026-03-01T05:12:44.483643Z,,,False,False,,,GigabitEthernet1/0/17,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/275/,,,,
False,,,,,0,0,2026-03-01T04:58:13.045959Z,,GigabitEthernet1/0/18,http://192.168.65.40:8000/dcim/interfaces/276/,,True,276,,,,2026-03-01T05:12:44.785361Z,,,False,False,,,GigabitEthernet1/0/18,,,,,,,,,,,,,,http://192.168.65.40:8000/api/dcim/interfaces/276/,,,,
