_occupied,cable,cable_end,color,created,description,display,display_url,id,label,last_updated,link_peers_type,mark_connected,module,name,owner,positions,url
False,,,,2026-03-01T05:17:30.349527Z,,Port 26,http://192.168.65.40:8000/dcim/front-ports/122/,122,,2026-03-01T05:17:30.349547Z,,False,,Port 26,,1,http://192.168.65.40:8000/api/dcim/front-ports/122/
False,,,,2026-03-01T05:17:30.412164Z,,Port 27,http://192.168.65.40:8000/dcim/front-ports/123/,123,,2026-03-01T05:17:30.412183Z,,False,,Port 27,,1,http://192.168.65.40:8000/api/dcim/front-ports/123/
False,,,,2026-03-01T05:17:30.470972Z,,Port 28,http://192.168.65.40:8000/dcim/front-ports/124/,124,,2026-03-01T05:17:30.470991Z,,False,,Port 28,,1,http://192.168.65.40:8000/api/dcim/front-ports/124/
False,,,,2026-03-01T05:17:30.538536Z,,Port 29,http://192.168.65.40:8000/dcim/front-ports/125/,125,,2026-03-01T05:17:30.538557Z,,False,,Port 29,,1,http://192.168.65.40:8000/api/dcim/front-ports/125/
False,,,,2026-03-01T05:17:30.605038Z,,Port 30,http://192.168.65.40:8000/dcim/front-ports/126/,126,,2026-03-01T05:17:30.605058Z,,False,,Port 30,,1,http://192.168.65.40:8000/api/dcim/front-ports/126/
False,,,,2026-03-01T05:17:30.665750Z,,Port 31,http://192.168.65.40:8000/dcim/front-ports/127/,127,,2026-03-01T05:17:30.665769Z,,False,,Port 31,,1,http://192.168.65.40:8000/api/dcim/front-ports/127/
False,,,,2026-03-01T05:17:30.725330Z,,Port 32,http://192.168.65.40:8000/dcim/front-ports/128/,128,,2026-03-01T05:17:30.725350Z,,False,,Port 32,,1,http://192.168.65.40:8000/api/dcim/front-ports/128/
False,,,,2026-03-01T05:17:30.779547Z,,Port 33,http://192.168.65.40:8000/dcim/front-ports/129/,129,,2026-03-01T05:17:30.779565Z,,False,,Port 33,,1,http://192.168.65.40:8000/api/dcim/front-ports/129/
False,,,,2026-03-01T05:17:30.832845Z,,Port 34,http://192.168.65.40:8000/dcim/front-ports/130/,130,,2026-03-01T05:17:30.832864Z,,False,,Port 34,,1,http://192.168.65.40:8000/api/dcim/front-ports/130/
False,,,,2026-03-01T05:17:30.886875Z,,Port 35,http://192.168.65.40:8000/dcim/front-ports/131/,131,,2026-03-01T05:17:30.886894Z,,False,,Port 35,,1,http://192.168.65.40:8000/api/dcim/front-ports/131/
False,,,,2026-03-01T05:17:30.941971Z,,Port 36,http://192.168.65.40:8000/dcim/front-ports/132/,132,,2026-03-01T05:17:30.941990Z,,False,,Port 36,,1,http://192.168.65.40:8000/api/dcim/front-ports/132/
False,,,,2026-03-01T05:17:31.004686Z,,Port 37,http://192.168.65.40:8000/dcim/front-ports/133/,133,,2026-03-01T05:17:31.004704Z,,False,,Port 37,,1,http://192.168.65.40:8000/api/dcim/front-ports/133/
False,,,,2026-03-01T05:17:31.064728Z,,Port 38,http://192.168.65.40:8000/dcim/front-ports/134/,134,,2026-03-01T05:17:31.064748Z,,False,,Port 38,,1,http://192.168.65.40:8000/api/dcim/front-ports/134/
False,,,,2026-03-01T05:17:31.120148Z,,Port 39,http://192.168.65.40:8000/dcim/front-ports/135/,135,,2026-03-01T05:17:31.120168Z,,False,,Port 39,,1,http://192.168.65.40:8000/api/dcim/front-ports/135/
False,,,,2026-03-01T05:17:31.174449Z,,Port 40,http://192.168.65.40:8000/dcim/front-ports/136/,136,,2026-03-01T05:17:31.174468Z,,False,,Port 40,,1,http://192.168.65.40:8000/api/dcim/front-ports/136/
False,,,,2026-03-01T05:17:31.241200Z,,Port 41,http://192.168.65.40:8000/dcim/front-ports/137/,137,,2026-03-01T05:17:31.241223Z,,False,,Port 41,,1,http://192.168.65.40:8000/api/dcim/front-ports/137/
False,,,,2026-03-01T05:17:31.308904Z,,Port 42,http://192.168.65.40:8000/dcim/front-ports/138/,138,,2026-03-01T05:17:31.308923Z,,False,,Port 42,,1,http://192.168.65.40:8000/api/dcim/front-ports/138/
False,,,,2026-03-01T05:17:31.375445Z,,Port 43,http://192.168.65.40:8000/dcim/front-ports/139/,139,,2026-03-01T05:17:31.375464Z,,False,,Port 43,,1,http://192.168.65.40:8000/api/dcim/front-ports/139/
False,,,,2026-03-01T05:17:31.431621Z,,Port 44,http://192.168.65.40:8000/dcim/front-ports/140/,140,,2026-03-01T05:17:31.431641Z,,False,,Port 44,,1,http://192.168.65.40:8000/api/dcim/front-ports/140/
False,,,,2026-03-01T05:17:31.485003Z,,Port 45,http://192.168.65.40:8000/dcim/front-ports/141/,141,,2026-03-01T05:17:31.485022Z,,False,,Port 45,,1,http://192.168.65.40:8000/api/dcim/front-ports/141/
False,,,,2026-03-01T05:17:31.540716Z,,Port 46,http://192.168.65.40:8000/dcim/front-ports/142/,142,,2026-03-01T05:17:31.540735Z,,False,,Port 46,,1,http://192.168.65.40:8000/api/dcim/front-ports/142/
False,,,,2026-03-01T05:17:31.596115Z,,Port 47,http://192.168.65.40:8000/dcim/front-ports/143/,143,,2026-03-01T05:17:31.596134Z,,False,,Port 47,,1,http://192.168.65.40:8000/api/dcim/front-ports/143/
False,,,,2026-03-01T05:17:31.651129Z,,Port 48,http://192.168.65.40:8000/dcim/front-ports/144/,144,,2026-03-01T05:17:31.651148Z,,False,,Port 48,,1,http://192.168.65.40:8000/api/dcim/front-ports/144/
False,,,,2026-03-01T05:17:31.716323Z,,Port 1,http://192.168.65.40:8000/dcim/front-ports/145/,145,,2026-03-01T05:17:31.716342Z,,False,,Port 1,,1,http://192.168.65.40:8000/api/dcim/front-ports/145/
False,,,,2026-03-01T05:17:31.774269Z,,Port 2,http://192.168.65.40:8000/dcim/front-ports/146/,146,,2026-03-01T05:17:31.774290Z,,False,,Port 2,,1,http://192.168.65.40:8000/api/dcim/front-ports/146/
False,,,,2026-03-01T05:17:31.887065Z,,Port 3,http://192.168.65.40:8000/dcim/front-ports/147/,147,,2026-03-01T05:17:31.887084Z,,False,,Port 3,,1,http://192.168.65.40:8000/api/dcim/front-ports/147/
False,,,,2026-03-01T05:17:32.324043Z,,Port 4,http://192.168.65.40:8000/dcim/front-ports/148/,148,,2026-03-01T05:17:32.324062Z,,False,,Port 4,,1,http://192.168.65.40:8000/api/dcim/front-ports/148/
False,,,,2026-03-01T05:17:32.562581Z,,Port 5,http://192.168.65.40:8000/dcim/front-ports/149/,149,,2026-03-01T05:17:32.562601Z,,False,,Port 5,,1,http://192.168.65.40:8000/api/dcim/front-ports/149/
False,,,,2026-03-01T05:17:32.828048Z,,Port 6,http://192.168.65.40:8000/dcim/front-ports/150/,150,,2026-03-01T05:17:32.828067Z,,False,,Port 6,,1,http://192.168.65.40:8000/api/dcim/front-ports/150/
False,,,,2026-03-01T05:17:32.901077Z,,Port 7,http://192.168.65.40:8000/dcim/front-ports/151/,151,,2026-03-01T05:17:32.901097Z,,False,,Port 7,,1,http://192.168.65.40:8000/api/dcim/front-ports/151/
False,,,,2026-03-01T05:17:32.962347Z,,Port 8,http://192.168.65.40:8000/dcim/front-ports/152/,152,,2026-03-01T05:17:32.962367Z,,False,,Port 8,,1,http://192.168.65.40:8000/api/dcim/front-ports/152/
False,,,,2026-03-01T05:17:33.018869Z,,Port 9,http://192.168.65.40:8000/dcim/front-ports/153/,153,,2026-03-01T05:17:33.018889Z,,False,,Port 9,,1,http://192.168.65.40:8000/api/dcim/front-ports/153/
False,,,,2026-03-01T05:17:33.074761Z,,Port 10,http://192.168.65.40:8000/dcim/front-ports/154/,154,,2026-03-01T05:17:33.074781Z,,False,,Port 10,,1,http://192.168.65.40:8000/api/dcim/front-ports/154/
False,,,,2026-03-01T05:17:33.130288Z,,Port 11,http://192.168.65.40:8000/dcim/front-ports/155/,155,,2026-03-01T05:17:33.130307Z,,False,,Port 11,,1,http://192.168.65.40:8000/api/dcim/front-ports/155/
False,,,,2026-03-01T05:17:33.185818Z,,Port 12,http://192.168.65.40:8000/dcim/front-ports/156/,156,,2026-03-01T05:17:33.185838Z,,False,,Port 12,,1,http://192.168.65.40:8000/api/dcim/front-ports/156/
False,,,,2026-03-01T05:17:33.242878Z,,Port 13,http://192.168.65.40:8000/dcim/front-ports/157/,157,,2026-03-01T05:17:33.242898Z,,False,,Port 13,,1,http://192.168.65.40:8000/api/dcim/front-ports/157/
False,,,,2026-03-01T05:17:33.306157Z,,Port 14,http://192.168.65.40:8000/dcim/front-ports/158/,158,,2026-03-01T05:17:33.306176Z,,False,,Port 14,,1,http://192.168.65.40:8000/api/dcim/front-ports/158/
False,,,,2026-03-01T05:17:33.438842Z,,Port 15,http://192.168.65.40:8000/dcim/front-ports/159/,159,,2026-03-01T05:17:33.438860Z,,False,,Port 15,,1,http://192.168.65.40:8000/api/dcim/front-ports/159/
False,,,,2026-03-01T05:17:33.489466Z,,Port 16,http://192.168.65.40:8000/dcim/front-ports/160/,160,,2026-03-01T05:17:33.489485Z,,False,,Port 16,,1,http://192.168.65.40:8000/api/dcim/front-ports/160/
False,,,,2026-03-01T05:17:33.543189Z,,Port 17,http://192.168.65.40:8000/dcim/front-ports/161/,161,,2026-03-01T05:17:33.543209Z,,False,,Port 17,,1,http://192.168.65.40:8000/api/dcim/front-ports/161/
False,,,,2026-03-01T05:17:33.597888Z,,Port 18,http://192.168.65.40:8000/dcim/front-ports/162/,162,,2026-03-01T05:17:33.597907Z,,False,,Port 18,,1,http://192.168.65.40:8000/api/dcim/front-ports/162/
False,,,,2026-03-01T05:17:33.652211Z,,Port 19,http://192.168.65.40:8000/dcim/front-ports/163/,163,,2026-03-01T05:17:33.652231Z,,False,,Port 19,,1,http://192.168.65.40:8000/api/dcim/front-ports/163/
False,,,,2026-03-01T05:17:33.715307Z,,Port 20,http://192.168.65.40:8000/dcim/front-ports/164/,164,,2026-03-01T05:17:33.715327Z,,False,,Port 20,,1,http://192.168.65.40:8000/api/dcim/front-ports/164/
False,,,,2026-03-01T05:17:33.766758Z,,Port 21,http://192.168.65.40:8000/dcim/front-ports/165/,165,,2026-03-01T05:17:33.766777Z,,False,,Port 21,,1,http://192.168.65.40:8000/api/dcim/front-ports/165/
False,,,,2026-03-01T05:17:33.831541Z,,Port 22,http://192.168.65.40:8000/dcim/front-ports/166/,166,,2026-03-01T05:17:33.831561Z,,False,,Port 22,,1,http://192.168.65.40:8000/api/dcim/front-ports/166/
False,,,,2026-03-01T05:17:33.887324Z,,Port 23,http://192.168.65.40:8000/dcim/front-ports/167/,167,,2026-03-01T05:17:33.887343Z,,False,,Port 23,,1,http://192.168.65.40:8000/api/dcim/front-ports/167/
False,,,,2026-03-01T05:17:33.941602Z,,Port 24,http://192.168.65.40:8000/dcim/front-ports/168/,168,,2026-03-01T05:17:33.941620Z,,False,,Port 24,,1,http://192.168.65.40:8000/api/dcim/front-ports/168/
False,,,,2026-03-01T05:17:33.995892Z,,Port 25,http://192.168.65.40:8000/dcim/front-ports/169/,169,,2026-03-01T05:17:33.995911Z,,False,,Port 25,,1,http://192.168.65.40:8000/api/dcim/front-ports/169/
False,,,,2026-03-01T05:17:34.053704Z,,Port 26,http://192.168.65.40:8000/dcim/front-ports/170/,170,,2026-03-01T05:17:34.053726Z,,False,,Port 26,,1,http://192.168.65.40:8000/api/dcim/front-ports/170/
False,,,,2026-03-01T05:17:34.120522Z,,Port 27,http://192.168.65.40:8000/dcim/front-ports/171/,171,,2026-03-01T05:17:34.120544Z,,False,,Port 27,,1,http://192.168.65.40:8000/api/dcim/front-ports/171/
False,,,,2026-03-01T05:17:34.180041Z,,Port 28,http://192.168.65.40:8000/dcim/front-ports/172/,172,,2026-03-01T05:17:34.180060Z,,False,,Port 28,,1,http://192.168.65.40:8000/api/dcim/front-ports/172/
False,,,,2026-03-01T05:17:34.239911Z,,Port 29,http://192.168.65.40:8000/dcim/front-ports/173/,173,,2026-03-01T05:17:34.239930Z,,False,,Port 29,,1,http://192.168.65.40:8000/api/dcim/front-ports/173/
False,,,,2026-03-01T05:17:34.298590Z,,Port 30,http://192.168.65.40:8000/dcim/front-ports/174/,174,,2026-03-01T05:17:34.298609Z,,False,,Port 30,,1,http://192.168.65.40:8000/api/dcim/front-ports/174/
False,,,,2026-03-01T05:17:34.352015Z,,Port 31,http://192.168.65.40:8000/dcim/front-ports/175/,175,,2026-03-01T05:17:34.352033Z,,False,,Port 31,,1,http://192.168.65.40:8000/api/dcim/front-ports/175/
False,,,,2026-03-01T05:17:35.424126Z,,Port 32,http://192.168.65.40:8000/dcim/front-ports/176/,176,,2026-03-01T05:17:35.424145Z,,False,,Port 32,,1,http://192.168.65.40:8000/api/dcim/front-ports/176/
False,,,,2026-03-01T05:17:35.520401Z,,Port 33,http://192.168.65.40:8000/dcim/front-ports/177/,177,,2026-03-01T05:17:35.520420Z,,False,,Port 33,,1,http://192.168.65.40:8000/api/dcim/front-ports/177/
False,,,,2026-03-01T05:17:35.580403Z,,Port 34,http://192.168.65.40:8000/dcim/front-ports/178/,178,,2026-03-01T05:17:35.580425Z,,False,,Port 34,,1,http://192.168.65.40:8000/api/dcim/front-ports/178/
False,,,,2026-03-01T05:17:35.637058Z,,Port 35,http://192.168.65.40:8000/dcim/front-ports/179/,179,,2026-03-01T05:17:35.637078Z,,False,,Port 35,,1,http://192.168.65.40:8000/api/dcim/front-ports/179/
False,,,,2026-03-01T05:17:35.695833Z,,Port 36,http://192.168.65.40:8000/dcim/front-ports/180/,180,,2026-03-01T05:17:35.695851Z,,False,,Port 36,,1,http://192.168.65.40:8000/api/dcim/front-ports/180/
False,,,,2026-03-01T05:17:35.750669Z,,Port 37,http://192.168.65.40:8000/dcim/front-ports/181/,181,,2026-03-01T05:17:35.750689Z,,False,,Port 37,,1,http://192.168.65.40:8000/api/dcim/front-ports/181/
False,,,,2026-03-01T05:17:35.813050Z,,Port 38,http://192.168.65.40:8000/dcim/front-ports/182/,182,,2026-03-01T05:17:35.813069Z,,False,,Port 38,,1,http://192.168.65.40:8000/api/dcim/front-ports/182/
False,,,,2026-03-01T05:17:35.875638Z,,Port 39,http://192.168.65.40:8000/dcim/front-ports/183/,183,,2026-03-01T05:17:35.875657Z,,False,,Port 39,,1,http://192.168.65.40:8000/api/dcim/front-ports/183/
False,,,,2026-03-01T05:17:35.933038Z,,Port 40,http://192.168.65.40:8000/dcim/front-ports/184/,184,,2026-03-01T05:17:35.933058Z,,False,,Port 40,,1,http://192.168.65.40:8000/api/dcim/front-ports/184/
False,,,,2026-03-01T05:17:35.988025Z,,Port 41,http://192.168.65.40:8000/dcim/front-ports/185/,185,,2026-03-01T05:17:35.988045Z,,False,,Port 41,,1,http://192.168.65.40:8000/api/dcim/front-ports/185/
False,,,,2026-03-01T05:17:36.043633Z,,Port 42,http://192.168.65.40:8000/dcim/front-ports/186/,186,,2026-03-01T05:17:36.043652Z,,False,,Port 42,,1,http://192.168.65.40:8000/api/dcim/front-ports/186/
False,,,,2026-03-01T05:17:36.099584Z,,Port 43,http://192.168.65.40:8000/dcim/front-ports/187/,187,,2026-03-01T05:17:36.099603Z,,False,,Port 43,,1,http://192.168.65.40:8000/api/dcim/front-ports/187/
False,,,,2026-03-01T05:17:36.157493Z,,Port 44,http://192.168.65.40:8000/dcim/front-ports/188/,188,,2026-03-01T05:17:36.157513Z,,False,,Port 44,,1,http://192.168.65.40:8000/api/dcim/front-ports/188/
False,,,,2026-03-01T05:17:36.214689Z,,Port 45,http://192.168.65.40:8000/dcim/front-ports/189/,189,,2026-03-01T05:17:36.214708Z,,False,,Port 45,,1,http://192.168.65.40:8000/api/dcim/front-ports/189/
False,,,,2026-03-01T05:17:36.274174Z,,Port 46,http://192.168.65.40:8000/dcim/front-ports/190/,190,,2026-03-01T05:17:36.274194Z,,False,,Port 46,,1,http://192.168.65.40:8000/api/dcim/front-ports/190/
False,,,,2026-03-01T05:17:36.328764Z,,Port 47,http://192.168.65.40:8000/dcim/front-ports/191/,191,,2026-03-01T05:17:36.328784Z,,False,,Port 47,,1,http://192.168.65.40:8000/api/dcim/front-ports/191/
False,,,,2026-03-01T05:17:36.395809Z,,Port 48,http://192.168.65.40:8000/dcim/front-ports/192/,192,,2026-03-01T05:17:36.395829Z,,False,,Port 48,,1,http://192.168.65.40:8000/api/dcim/front-ports/192/
False,,,,2026-03-01T05:17:36.456742Z,,Port 1,http://192.168.65.40:8000/dcim/front-ports/193/,193,,2026-03-01T05:17:36.456762Z,,False,,Port 1,,1,http://192.168.65.40:8000/api/dcim/front-ports/193/
False,,,,2026-03-01T05:17:36.528609Z,,Port 2,http://192.168.65.40:8000/dcim/front-ports/194/,194,,2026-03-01T05:17:36.528628Z,,False,,Port 2,,1,http://192.168.65.40:8000/api/dcim/front-ports/194/
False,,,,2026-03-01T05:17:36.597339Z,,Port 3,http://192.168.65.40:8000/dcim/front-ports/195/,195,,2026-03-01T05:17:36.597358Z,,False,,Port 3,,1,http://192.168.65.40:8000/api/dcim/front-ports/195/
False,,,,2026-03-01T05:17:36.657434Z,,Port 4,http://192.168.65.40:8000/dcim/front-ports/196/,196,,2026-03-01T05:17:36.657454Z,,False,,Port 4,,1,http://192.168.65.40:8000/api/dcim/front-ports/196/
False,,,,2026-03-01T05:17:36.784569Z,,Port 5,http://192.168.65.40:8000/dcim/front-ports/197/,197,,2026-03-01T05:17:36.784589Z,,False,,Port 5,,1,http://192.168.65.40:8000/api/dcim/front-ports/197/
False,,,,2026-03-01T05:17:36.857397Z,,Port 6,http://192.168.65.40:8000/dcim/front-ports/198/,198,,2026-03-01T05:17:36.857416Z,,False,,Port 6,,1,http://192.168.65.40:8000/api/dcim/front-ports/198/
False,,,,2026-03-01T05:17:36.918553Z,,Port 7,http://192.168.65.40:8000/dcim/front-ports/199/,199,,2026-03-01T05:17:36.918573Z,,False,,Port 7,,1,http://192.168.65.40:8000/api/dcim/front-ports/199/
False,,,,2026-03-01T05:17:36.974625Z,,Port 8,http://192.168.65.40:8000/dcim/front-ports/200/,200,,2026-03-01T05:17:36.974644Z,,False,,Port 8,,1,http://192.168.65.40:8000/api/dcim/front-ports/200/
False,,,,2026-03-01T05:17:37.031528Z,,Port 9,http://192.168.65.40:8000/dcim/front-ports/201/,201,,2026-03-01T05:17:37.031548Z,,False,,Port 9,,1,http://192.168.65.40:8000/api/dcim/front-ports/201/
False,,,,2026-03-01T05:17:37.087849Z,,Port 10,http://192.168.65.40:8000/dcim/front-ports/202/,202,,2026-03-01T05:17:37.087869Z,,False,,Port 10,,1,http://192.168.65.40:8000/api/dcim/front-ports/202/
False,,,,2026-03-01T05:17:37.145783Z,,Port 11,http://192.168.65.40:8000/dcim/front-ports/203/,203,,2026-03-01T05:17:37.145801Z,,False,,Port 11,,1,http://192.168.65.40:8000/api/dcim/front-ports/203/
False,,,,2026-03-01T05:17:37.213752Z,,Port 12,http://192.168.65.40:8000/dcim/front-ports/204/,204,,2026-03-01T05:17:37.213771Z,,False,,Port 12,,1,http://192.168.65.40:8000/api/dcim/front-ports/204/
False,,,,2026-03-01T05:17:37.275846Z,,Port 13,http://192.168.65.40:8000/dcim/front-ports/205/,205,,2026-03-01T05:17:37.275865Z,,False,,Port 13,,1,http://192.168.65.40:8000/api/dcim/front-ports/205/
False,,,,2026-03-01T05:17:37.332538Z,,Port 14,http://192.168.65.40:8000/dcim/front-ports/206/,206,,2026-03-01T05:17:37.332557Z,,False,,Port 14,,1,http://192.168.65.40:8000/api/dcim/front-ports/206/
False,,,,2026-03-01T05:17:37.390698Z,,Port 15,http://192.168.65.40:8000/dcim/front-ports/207/,207,,2026-03-01T05:17:37.390719Z,,False,,Port 15,,1,http://192.168.65.40:8000/api/dcim/front-ports/207/
False,,,,2026-03-01T05:17:37.447427Z,,Port 16,http://192.168.65.40:8000/dcim/front-ports/208/,208,,2026-03-01T05:17:37.447446Z,,False,,Port 16,,1,http://192.168.65.40:8000/api/dcim/front-ports/208/
False,,,,2026-03-01T05:17:37.510016Z,,Port 17,http://192.168.65.40:8000/dcim/front-ports/209/,209,,2026-03-01T05:17:37.510035Z,,False,,Port 17,,1,http://192.168.65.40:8000/api/dcim/front-ports/209/
False,,,,2026-03-01T05:17:37.575368Z,,Port 18,http://192.168.65.40:8000/dcim/front-ports/210/,210,,2026-03-01T05:17:37.575400Z,,False,,Port 18,,1,http://192.168.65.40:8000/api/dcim/front-ports/210/
False,,,,2026-03-01T05:17:37.653629Z,,Port 19,http://192.168.65.40:8000/dcim/front-ports/211/,211,,2026-03-01T05:17:37.653649Z,,False,,Port 19,,1,http://192.168.65.40:8000/api/dcim/front-ports/211/
False,,,,2026-03-01T05:17:37.714052Z,,Port 20,http://192.168.65.40:8000/dcim/front-ports/212/,212,,2026-03-01T05:17:37.714071Z,,False,,Port 20,,1,http://192.168.65.40:8000/api/dcim/front-ports/212/
False,,,,2026-03-01T05:17:37.778748Z,,Port 21,http://192.168.65.40:8000/dcim/front-ports/213/,213,,2026-03-01T05:17:37.778768Z,,False,,Port 21,,1,http://192.168.65.40:8000/api/dcim/front-ports/213/
False,,,,2026-03-01T05:17:37.834466Z,,Port 22,http://192.168.65.40:8000/dcim/front-ports/214/,214,,2026-03-01T05:17:37.834486Z,,False,,Port 22,,1,http://192.168.65.40:8000/api/dcim/front-ports/214/
False,,,,2026-03-01T05:17:37.892460Z,,Port 23,http://192.168.65.40:8000/dcim/front-ports/215/,215,,2026-03-01T05:17:37.892480Z,,False,,Port 23,,1,http://192.168.65.40:8000/api/dcim/front-ports/215/
False,,,,2026-03-01T05:17:37.956663Z,,Port 24,http://192.168.65.40:8000/dcim/front-ports/216/,216,,2026-03-01T05:17:37.956688Z,,False,,Port 24,,1,http://192.168.65.40:8000/api/dcim/front-ports/216/
False,,,,2026-03-01T05:17:38.022723Z,,Port 25,http://192.168.65.40:8000/dcim/front-ports/217/,217,,2026-03-01T05:17:38.022742Z,,False,,Port 25,,1,http://192.168.65.40:8000/api/dcim/front-ports/217/
False,,,,2026-03-01T05:17:38.082435Z,,Port 26,http://192.168.65.40:8000/dcim/front-ports/218/,218,,2026-03-01T05:17:38.082455Z,,False,,Port 26,,1,http://192.168.65.40:8000/api/dcim/front-ports/218/
False,,,,2026-03-01T05:17:38.139980Z,,Port 27,http://192.168.65.40:8000/dcim/front-ports/219/,219,,2026-03-01T05:17:38.139998Z,,False,,Port 27,,1,http://192.168.65.40:8000/api/dcim/front-ports/219/
False,,,,2026-03-01T05:17:38.197240Z,,Port 28,http://192.168.65.40:8000/dcim/front-ports/220/,220,,2026-03-01T05:17:38.197260Z,,False,,Port 28,,1,http://192.168.65.40:8000/api/dcim/front-ports/220/
False,,,,2026-03-01T05:17:38.256635Z,,Port 29,http://192.168.65.40:8000/dcim/front-ports/221/,221,,2026-03-01T05:17:38.256655Z,,False,,Port 29,,1,http://192.168.65.40:8000/api/dcim/front-ports/221/
False,,,,2026-03-01T05:17:38.313890Z,,Port 30,http://192.168.65.40:8000/dcim/front-ports/222/,222,,2026-03-01T05:17:38.313909Z,,False,,Port 30,,1,http://192.168.65.40:8000/api/dcim/front-ports/222/
False,,,,2026-03-01T05:17:38.371468Z,,Port 31,http://192.168.65.40:8000/dcim/front-ports/223/,223,,2026-03-01T05:17:38.371488Z,,False,,Port 31,,1,http://192.168.65.40:8000/api/dcim/front-ports/223/
False,,,,2026-03-01T05:17:38.436927Z,,Port 32,http://192.168.65.40:8000/dcim/front-ports/224/,224,,2026-03-01T05:17:38.436947Z,,False,,Port 32,,1,http://192.168.65.40:8000/api/dcim/front-ports/224/
False,,,,2026-03-01T05:17:38.495648Z,,Port 33,http://192.168.65.40:8000/dcim/front-ports/225/,225,,2026-03-01T05:17:38.495668Z,,False,,Port 33,,1,http://192.168.65.40:8000/api/dcim/front-ports/225/
False,,,,2026-03-01T05:17:38.558414Z,,Port 34,http://192.168.65.40:8000/dcim/front-ports/226/,226,,2026-03-01T05:17:38.558435Z,,False,,Port 34,,1,http://192.168.65.40:8000/api/dcim/front-ports/226/
False,,,,2026-03-01T05:17:38.662330Z,,Port 35,http://192.168.65.40:8000/dcim/front-ports/227/,227,,2026-03-01T05:17:38.662363Z,,False,,Port 35,,1,http://192.168.65.40:8000/api/dcim/front-ports/227/
False,,,,2026-03-01T05:17:38.751746Z,,Port 36,http://192.168.65.40:8000/dcim/front-ports/228/,228,,2026-03-01T05:17:38.751765Z,,False,,Port 36,,1,http://192.168.65.40:8000/api/dcim/front-ports/228/
False,,,,2026-03-01T05:17:38.810768Z,,Port 37,http://192.168.65.40:8000/dcim/front-ports/229/,229,,2026-03-01T05:17:38.810787Z,,False,,Port 37,,1,http://192.168.65.40:8000/api/dcim/front-ports/229/
False,,,,2026-03-01T05:17:38.871529Z,,Port 38,http://192.168.65.40:8000/dcim/front-ports/230/,230,,2026-03-01T05:17:38.871548Z,,False,,Port 38,,1,http://192.168.65.40:8000/api/dcim/front-ports/230/
False,,,,2026-03-01T05:17:38.929139Z,,Port 39,http://192.168.65.40:8000/dcim/front-ports/231/,231,,2026-03-01T05:17:38.929158Z,,False,,Port 39,,1,http://192.168.65.40:8000/api/dcim/front-ports/231/
False,,,,2026-03-01T05:17:38.989533Z,,Port 40,http://192.168.65.40:8000/dcim/front-ports/232/,232,,2026-03-01T05:17:38.989554Z,,False,,Port 40,,1,http://192.168.65.40:8000/api/dcim/front-ports/232/
False,,,,2026-03-01T05:17:39.052884Z,,Port 41,http://192.168.65.40:8000/dcim/front-ports/233/,233,,2026-03-01T05:17:39.052903Z,,False,,Port 41,,1,http://192.168.65.40:8000/api/dcim/front-ports/233/
False,,,,2026-03-01T05:17:39.112935Z,,Port 42,http://192.168.65.40:8000/dcim/front-ports/234/,234,,2026-03-01T05:17:39.112955Z,,False,,Port 42,,1,http://192.168.65.40:8000/api/dcim/front-ports/234/
False,,,,2026-03-01T05:17:39.172444Z,,Port 43,http://192.168.65.40:8000/dcim/front-ports/235/,235,,2026-03-01T05:17:39.172466Z,,False,,Port 43,,1,http://192.168.65.40:8000/api/dcim/front-ports/235/
False,,,,2026-03-01T05:17:39.247431Z,,Port 44,http://192.168.65.40:8000/dcim/front-ports/236/,236,,2026-03-01T05:17:39.247454Z,,False,,Port 44,,1,http://192.168.65.40:8000/api/dcim/front-ports/236/
False,,,,2026-03-01T05:17:39.315871Z,,Port 45,http://192.168.65.40:8000/dcim/front-ports/237/,237,,2026-03-01T05:17:39.315894Z,,False,,Port 45,,1,http://192.168.65.40:8000/api/dcim/front-ports/237/
False,,,,2026-03-01T05:17:39.380082Z,,Port 46,http://192.168.65.40:8000/dcim/front-ports/238/,238,,2026-03-01T05:17:39.380102Z,,False,,Port 46,,1,http://192.168.65.40:8000/api/dcim/front-ports/238/
False,,,,2026-03-01T05:17:39.441486Z,,Port 47,http://192.168.65.40:8000/dcim/front-ports/239/,239,,2026-03-01T05:17:39.441506Z,,False,,Port 47,,1,http://192.168.65.40:8000/api/dcim/front-ports/239/
False,,,,2026-03-01T05:17:39.501342Z,,Port 48,http://192.168.65.40:8000/dcim/front-ports/240/,240,,2026-03-01T05:17:39.501367Z,,False,,Port 48,,1,http://192.168.65.40:8000/api/dcim/front-ports/240/
False,,,,2026-03-01T05:17:39.562171Z,,Port 1,http://192.168.65.40:8000/dcim/front-ports/241/,241,,2026-03-01T05:17:39.562190Z,,False,,Port 1,,1,http://192.168.65.40:8000/api/dcim/front-ports/241/
False,,,,2026-03-01T05:17:39.625555Z,,Port 2,http://192.168.65.40:8000/dcim/front-ports/242/,242,,2026-03-01T05:17:39.625575Z,,False,,Port 2,,1,http://192.168.65.40:8000/api/dcim/front-ports/242/
False,,,,2026-03-01T05:17:39.684467Z,,Port 3,http://192.168.65.40:8000/dcim/front-ports/243/,243,,2026-03-01T05:17:39.684504Z,,False,,Port 3,,1,http://192.168.65.40:8000/api/dcim/front-ports/243/
