airflow,asset_tag,cluster,comments,config_context,config_template,console_port_count,console_server_port_count,created,custom_fields,description,device_bay_count,device_type,display,display_url,face,front_port_count,id,interface_count,inventory_item_count,last_updated,latitude,local_context_data,location,longitude,module_bay_count,name,oob_ip,owner,parent_device,platform,position,power_outlet_count,power_port_count,primary_ip,primary_ip4,primary_ip6,rack,rear_port_count,role,serial,site,status,tags,tenant,url,vc_position,vc_priority,virtual_chassis
,,,,{},,2,0,2026-03-01T04:57:15.512292Z,{},,0,"{""description"": """", ""device_count"": 13, ""display"": ""ISR 1111-8P"", ""id"": 3, ""manufacturer"": {""description"": """", ""display"": ""Cisco"", ""id"": 4, ""name"": ""Cisco"", ""slug"": ""cisco"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/4/""}, ""model"": ""ISR 1111-8P"", ""slug"": ""isr1111"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/3/""}",dmi01-scranton-rtr01,http://192.168.65.40:8000/dcim/devices/26/,"{""label"": ""Front"", ""value"": ""front""}",0,26,14,0,2026-03-01T05:10:50.526437Z,,,,,0,dmi01-scranton-rtr01,,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Cisco IOS"", ""id"": 1, ""name"": ""Cisco IOS"", ""slug"": ""cisco-ios"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/1/"", ""virtualmachine_count"": 0}",4.0,0,1,,,,"{""description"": """", ""display"": ""Comms closet"", ""id"": 11, ""name"": ""Comms closet"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/11/""}",0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Router"", ""id"": 1, ""name"": ""Router"", ""slug"": ""router"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/1/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Scranton"", ""id"": 12, ""name"": ""DM-Scranton"", ""slug"": ""dm-scranton"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/12/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""Dunder-Mifflin, Inc."", ""id"": 2, ""name"": ""Dunder-Mifflin, Inc."", ""slug"": ""dunder-mifflin"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/2/""}",http://192.168.65.40:8000/api/dcim/devices/26/,,,
,,,,{},,0,0,2026-03-01T04:57:15.698503Z,{},,0,"{""description"": """", ""device_count"": 13, ""display"": ""C9200-48P"", ""id"": 2, ""manufacturer"": {""description"": """", ""display"": ""Cisco"", ""id"": 4, ""name"": ""Cisco"", ""slug"": ""cisco"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/4/""}, ""model"": ""C9200-48P"", ""slug"": ""c9200-48p"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/2/""}",dmi01-scranton-sw01,http://192.168.65.40:8000/dcim/devices/27/,"{""label"": ""Front"", ""value"": ""front""}",0,27,52,0,2026-03-01T05:10:50.784701Z,,,,,0,dmi01-scranton-sw01,,,,,10.0,0,1,,,,"{""description"": """", ""display"": ""Comms closet"", ""id"": 11, ""name"": ""Comms closet"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/11/""}",0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Access Switch"", ""id"": 4, ""name"": ""Access Switch"", ""slug"": ""access-switch"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/4/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Scranton"", ""id"": 12, ""name"": ""DM-Scranton"", ""slug"": ""dm-scranton"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/12/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""Dunder-Mifflin, Inc."", ""id"": 2, ""name"": ""Dunder-Mifflin, Inc."", ""slug"": ""dunder-mifflin"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/2/""}",http://192.168.65.40:8000/api/dcim/devices/27/,,,
,,,,{},,0,0,2026-03-01T04:57:15.847329Z,{},,0,"{""description"": """", ""device_count"": 13, ""display"": ""AP7901"", ""id"": 1, ""manufacturer"": {""description"": """", ""display"": ""APC"", ""id"": 1, ""name"": ""APC"", ""slug"": ""apc"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/1/""}, ""model"": ""AP7901"", ""slug"": ""ap7901"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/1/""}",dmi01-stamford-pdu01,http://192.168.65.40:8000/dcim/devices/28/,"{""label"": ""Front"", ""value"": ""front""}",0,28,0,0,2026-03-01T05:10:51.132311Z,,,,,0,dmi01-stamford-pdu01,,,,,1.0,8,1,,,,"{""description"": """", ""display"": ""Comms closet"", ""id"": 12, ""name"": ""Comms closet"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/12/""}",0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""PDU"", ""id"": 5, ""name"": ""PDU"", ""slug"": ""pdu"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/5/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Stamford"", ""id"": 13, ""name"": ""DM-Stamford"", ""slug"": ""dm-stamford"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/13/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""Dunder-Mifflin, Inc."", ""id"": 2, ""name"": ""Dunder-Mifflin, Inc."", ""slug"": ""dunder-mifflin"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/2/""}",http://192.168.65.40:8000/api/dcim/devices/28/,,,
,,,,{},,2,0,2026-03-01T04:57:16.003751Z,{},,0,"{""description"": """", ""device_count"": 13, ""display"": ""ISR 1111-8P"", ""id"": 3, ""manufacturer"": {""description"": """", ""display"": ""Cisco"", ""id"": 4, ""name"": ""Cisco"", ""slug"": ""cisco"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/4/""}, ""model"": ""ISR 1111-8P"", ""slug"": ""isr1111"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/3/""}",dmi01-stamford-rtr01,http://192.168.65.40:8000/dcim/devices/29/,"{""label"": ""Front"", ""value"": ""front""}",0,29,14,0,2026-03-01T05:10:51.481031Z,,,,,0,dmi01-stamford-rtr01,,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Cisco IOS"", ""id"": 1, ""name"": ""Cisco IOS"", ""slug"": ""cisco-ios"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/1/"", ""virtualmachine_count"": 0}",4.0,0,1,,,,"{""description"": """", ""display"": ""Comms closet"", ""id"": 12, ""name"": ""Comms closet"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/12/""}",0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Router"", ""id"": 1, ""name"": ""Router"", ""slug"": ""router"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/1/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Stamford"", ""id"": 13, ""name"": ""DM-Stamford"", ""slug"": ""dm-stamford"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/13/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""Dunder-Mifflin, Inc."", ""id"": 2, ""name"": ""Dunder-Mifflin, Inc."", ""slug"": ""dunder-mifflin"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/2/""}",http://192.168.65.40:8000/api/dcim/devices/29/,,,
,,,,{},,0,0,2026-03-01T04:57:16.208877Z,{},,0,"{""description"": """", ""device_count"": 13, ""display"": ""C9200-48P"", ""id"": 2, ""manufacturer"": {""description"": """", ""display"": ""Cisco"", ""id"": 4, ""name"": ""Cisco"", ""slug"": ""cisco"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/4/""}, ""model"": ""C9200-48P"", ""slug"": ""c9200-48p"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/2/""}",dmi01-stamford-sw01,http://192.168.65.40:8000/dcim/devices/30/,"{""label"": ""Front"", ""value"": ""front""}",0,30,52,0,2026-03-01T05:10:51.745969Z,,,,,0,dmi01-stamford-sw01,,,,,10.0,0,1,,,,"{""description"": """", ""display"": ""Comms closet"", ""id"": 12, ""name"": ""Comms closet"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/12/""}",0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Access Switch"", ""id"": 4, ""name"": ""Access Switch"", ""slug"": ""access-switch"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/4/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Stamford"", ""id"": 13, ""name"": ""DM-Stamford"", ""slug"": ""dm-stamford"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/13/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""Dunder-Mifflin, Inc."", ""id"": 2, ""name"": ""Dunder-Mifflin, Inc."", ""slug"": ""dunder-mifflin"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/2/""}",http://192.168.65.40:8000/api/dcim/devices/30/,,,
,,,,{},,0,0,2026-03-01T04:57:16.343099Z,{},,0,"{""description"": """", ""device_count"": 13, ""display"": ""AP7901"", ""id"": 1, ""manufacturer"": {""description"": """", ""display"": ""APC"", ""id"": 1, ""name"": ""APC"", ""slug"": ""apc"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/1/""}, ""model"": ""AP7901"", ""slug"": ""ap7901"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/1/""}",dmi01-syracuse-pdu01,http://192.168.65.40:8000/dcim/devices/31/,"{""label"": ""Front"", ""value"": ""front""}",0,31,0,0,2026-03-01T05:10:52.053723Z,,,,,0,dmi01-syracuse-pdu01,,,,,1.0,8,1,,,,"{""description"": """", ""display"": ""Comms closet"", ""id"": 13, ""name"": ""Comms closet"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/13/""}",0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""PDU"", ""id"": 5, ""name"": ""PDU"", ""slug"": ""pdu"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/5/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Syracuse"", ""id"": 14, ""name"": ""DM-Syracuse"", ""slug"": ""dm-syracuse"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/14/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""Dunder-Mifflin, Inc."", ""id"": 2, ""name"": ""Dunder-Mifflin, Inc."", ""slug"": ""dunder-mifflin"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/2/""}",http://192.168.65.40:8000/api/dcim/devices/31/,,,
,,,,{},,2,0,2026-03-01T04:57:16.525814Z,{},,0,"{""description"": """", ""device_count"": 13, ""display"": ""ISR 1111-8P"", ""id"": 3, ""manufacturer"": {""description"": """", ""display"": ""Cisco"", ""id"": 4, ""name"": ""Cisco"", ""slug"": ""cisco"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/4/""}, ""model"": ""ISR 1111-8P"", ""slug"": ""isr1111"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/3/""}",dmi01-syracuse-rtr01,http://192.168.65.40:8000/dcim/devices/32/,"{""label"": ""Front"", ""value"": ""front""}",0,32,14,0,2026-03-01T05:10:52.390238Z,,,,,0,dmi01-syracuse-rtr01,,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Cisco IOS"", ""id"": 1, ""name"": ""Cisco IOS"", ""slug"": ""cisco-ios"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/1/"", ""virtualmachine_count"": 0}",4.0,0,1,,,,"{""description"": """", ""display"": ""Comms closet"", ""id"": 13, ""name"": ""Comms closet"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/13/""}",0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Router"", ""id"": 1, ""name"": ""Router"", ""slug"": ""router"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/1/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Syracuse"", ""id"": 14, ""name"": ""DM-Syracuse"", ""slug"": ""dm-syracuse"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/14/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""Dunder-Mifflin, Inc."", ""id"": 2, ""name"": ""Dunder-Mifflin, Inc."", ""slug"": ""dunder-mifflin"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/2/""}",http://192.168.65.40:8000/api/dcim/devices/32/,,,
,,,,{},,0,0,2026-03-01T04:57:16.675078Z,{},,0,"{""description"": """", ""device_count"": 13, ""display"": ""C9200-48P"", ""id"": 2, ""manufacturer"": {""description"": """", ""display"": ""Cisco"", ""id"": 4, ""name"": ""Cisco"", ""slug"": ""cisco"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/4/""}, ""model"": ""C9200-48P"", ""slug"": ""c9200-48p"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/2/""}",dmi01-syracuse-sw01,http://192.168.65.40:8000/dcim/devices/33/,"{""label"": ""Front"", ""value"": ""front""}",0,33,52,0,2026-03-01T05:10:53.179800Z,,,,,0,dmi01-syracuse-sw01,,,,,10.0,0,1,,,,"{""description"": """", ""display"": ""Comms closet"", ""id"": 13, ""name"": ""Comms closet"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/13/""}",0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Access Switch"", ""id"": 4, ""name"": ""Access Switch"", ""slug"": ""access-switch"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/4/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Syracuse"", ""id"": 14, ""name"": ""DM-Syracuse"", ""slug"": ""dm-syracuse"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/14/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""Dunder-Mifflin, Inc."", ""id"": 2, ""name"": ""Dunder-Mifflin, Inc."", ""slug"": ""dunder-mifflin"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/2/""}",http://192.168.65.40:8000/api/dcim/devices/33/,,,
,,,,{},,0,0,2026-03-01T04:57:16.927062Z,{},,0,"{""description"": """", ""device_count"": 13, ""display"": ""AP7901"", ""id"": 1, ""manufacturer"": {""description"": """", ""display"": ""APC"", ""id"": 1, ""name"": ""APC"", ""slug"": ""apc"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/1/""}, ""model"": ""AP7901"", ""slug"": ""ap7901"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/1/""}",dmi01-utica-pdu01,http://192.168.65.40:8000/dcim/devices/34/,"{""label"": ""Front"", ""value"": ""front""}",0,34,0,0,2026-03-01T05:10:53.442253Z,,,,,0,dmi01-utica-pdu01,,,,,1.0,8,1,,,,"{""description"": """", ""display"": ""Comms closet"", ""id"": 14, ""name"": ""Comms closet"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/14/""}",0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""PDU"", ""id"": 5, ""name"": ""PDU"", ""slug"": ""pdu"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/5/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Utica"", ""id"": 15, ""name"": ""DM-Utica"", ""slug"": ""dm-utica"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/15/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""Dunder-Mifflin, Inc."", ""id"": 2, ""name"": ""Dunder-Mifflin, Inc."", ""slug"": ""dunder-mifflin"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/2/""}",http://192.168.65.40:8000/api/dcim/devices/34/,,,
,,,,{},,2,0,2026-03-01T04:57:17.134528Z,{},,0,"{""description"": """", ""device_count"": 13, ""display"": ""ISR 1111-8P"", ""id"": 3, ""manufacturer"": {""description"": """", ""display"": ""Cisco"", ""id"": 4, ""name"": ""Cisco"", ""slug"": ""cisco"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/4/""}, ""model"": ""ISR 1111-8P"", ""slug"": ""isr1111"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/3/""}",dmi01-utica-rtr01,http://192.168.65.40:8000/dcim/devices/35/,"{""label"": ""Front"", ""value"": ""front""}",0,35,14,0,2026-03-01T05:10:53.757569Z,,,,,0,dmi01-utica-rtr01,,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Cisco IOS"", ""id"": 1, ""name"": ""Cisco IOS"", ""slug"": ""cisco-ios"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/1/"", ""virtualmachine_count"": 0}",4.0,0,1,,,,"{""description"": """", ""display"": ""Comms closet"", ""id"": 14, ""name"": ""Comms closet"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/14/""}",0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Router"", ""id"": 1, ""name"": ""Router"", ""slug"": ""router"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/1/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Utica"", ""id"": 15, ""name"": ""DM-Utica"", ""slug"": ""dm-utica"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/15/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""Dunder-Mifflin, Inc."", ""id"": 2, ""name"": ""Dunder-Mifflin, Inc."", ""slug"": ""dunder-mifflin"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/2/""}",http://192.168.65.40:8000/api/dcim/devices/35/,,,
,,,,{},,0,0,2026-03-01T04:57:17.441013Z,{},,0,"{""description"": """", ""device_count"": 13, ""display"": ""C9200-48P"", ""id"": 2, ""manufacturer"": {""description"": """", ""display"": ""Cisco"", ""id"": 4, ""name"": ""Cisco"", ""slug"": ""cisco"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/4/""}, ""model"": ""C9200-48P"", ""slug"": ""c9200-48p"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/2/""}",dmi01-utica-sw01,http://192.168.65.40:8000/dcim/devices/36/,"{""label"": ""Front"", ""value"": ""front""}",0,36,52,0,2026-03-01T05:10:54.006517Z,,,,,0,dmi01-utica-sw01,,,,,10.0,0,1,,,,"{""description"": """", ""display"": ""Comms closet"", ""id"": 14, ""name"": ""Comms closet"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/14/""}",0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Access Switch"", ""id"": 4, ""name"": ""Access Switch"", ""slug"": ""access-switch"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/4/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Utica"", ""id"": 15, ""name"": ""DM-Utica"", ""slug"": ""dm-utica"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/15/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""Dunder-Mifflin, Inc."", ""id"": 2, ""name"": ""Dunder-Mifflin, Inc."", ""slug"": ""dunder-mifflin"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/2/""}",http://192.168.65.40:8000/api/dcim/devices/36/,,,
,,,,{},,0,0,2026-03-01T04:57:17.650284Z,{},,0,"{""description"": """", ""device_count"": 13, ""display"": ""AP7901"", ""id"": 1, ""manufacturer"": {""description"": """", ""display"": ""APC"", ""id"": 1, ""name"": ""APC"", ""slug"": ""apc"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/1/""}, ""model"": ""AP7901"", ""slug"": ""ap7901"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/1/""}",dmi01-yonkers-pdu01,http://192.168.65.40:8000/dcim/devices/37/,"{""label"": ""Front"", ""value"": ""front""}",0,37,0,0,2026-03-01T05:10:54.315912Z,,,,,0,dmi01-yonkers-pdu01,,,,,1.0,8,1,,,,"{""description"": """", ""display"": ""Comms closet"", ""id"": 15, ""name"": ""Comms closet"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/15/""}",0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""PDU"", ""id"": 5, ""name"": ""PDU"", ""slug"": ""pdu"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/5/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Yonkers"", ""id"": 16, ""name"": ""DM-Yonkers"", ""slug"": ""dm-yonkers"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/16/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""Dunder-Mifflin, Inc."", ""id"": 2, ""name"": ""Dunder-Mifflin, Inc."", ""slug"": ""dunder-mifflin"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/2/""}",http://192.168.65.40:8000/api/dcim/devices/37/,,,
,,,,{},,2,0,2026-03-01T04:57:17.849388Z,{},,0,"{""description"": """", ""device_count"": 13, ""display"": ""ISR 1111-8P"", ""id"": 3, ""manufacturer"": {""description"": """", ""display"": ""Cisco"", ""id"": 4, ""name"": ""Cisco"", ""slug"": ""cisco"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/4/""}, ""model"": ""ISR 1111-8P"", ""slug"": ""isr1111"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/3/""}",dmi01-yonkers-rtr01,http://192.168.65.40:8000/dcim/devices/38/,"{""label"": ""Front"", ""value"": ""front""}",0,38,14,0,2026-03-01T05:10:54.569364Z,,,,,0,dmi01-yonkers-rtr01,,,,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Cisco IOS"", ""id"": 1, ""name"": ""Cisco IOS"", ""slug"": ""cisco-ios"", ""url"": ""http://192.168.65.40:8000/api/dcim/platforms/1/"", ""virtualmachine_count"": 0}",4.0,0,1,,,,"{""description"": """", ""display"": ""Comms closet"", ""id"": 15, ""name"": ""Comms closet"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/15/""}",0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Router"", ""id"": 1, ""name"": ""Router"", ""slug"": ""router"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/1/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Yonkers"", ""id"": 16, ""name"": ""DM-Yonkers"", ""slug"": ""dm-yonkers"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/16/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""Dunder-Mifflin, Inc."", ""id"": 2, ""name"": ""Dunder-Mifflin, Inc."", ""slug"": ""dunder-mifflin"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/2/""}",http://192.168.65.40:8000/api/dcim/devices/38/,,,
,,,,{},,0,0,2026-03-01T04:57:18.051377Z,{},,0,"{""description"": """", ""device_count"": 13, ""display"": ""C9200-48P"", ""id"": 2, ""manufacturer"": {""description"": """", ""display"": ""Cisco"", ""id"": 4, ""name"": ""Cisco"", ""slug"": ""cisco"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/4/""}, ""model"": ""C9200-48P"", ""slug"": ""c9200-48p"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/2/""}",dmi01-yonkers-sw01,http://192.168.65.40:8000/dcim/devices/39/,"{""label"": ""Front"", ""value"": ""front""}",0,39,52,0,2026-03-01T05:10:54.821277Z,,,,,0,dmi01-yonkers-sw01,,,,,10.0,0,1,,,,"{""description"": """", ""display"": ""Comms closet"", ""id"": 15, ""name"": ""Comms closet"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/15/""}",0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Access Switch"", ""id"": 4, ""name"": ""Access Switch"", ""slug"": ""access-switch"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/4/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Yonkers"", ""id"": 16, ""name"": ""DM-Yonkers"", ""slug"": ""dm-yonkers"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/16/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""Dunder-Mifflin, Inc."", ""id"": 2, ""name"": ""Dunder-Mifflin, Inc."", ""slug"": ""dunder-mifflin"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/2/""}",http://192.168.65.40:8000/api/dcim/devices/39/,,,
,,,,{},,2,0,2026-03-01T04:57:18.259637Z,{},,0,"{""description"": """", ""device_count"": 2, ""display"": ""EX9214"", ""id"": 6, ""manufacturer"": {""description"": """", ""display"": ""Juniper"", ""id"": 9, ""name"": ""Juniper"", ""slug"": ""juniper"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/9/""}, ""model"": ""EX9214"", ""slug"": ""ex9214"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/6/""}",ncsu-coreswitch1,http://192.168.65.40:8000/dcim/devices/40/,,0,40,64,0,2026-03-01T04:57:18.259657Z,,,"{""_depth"": 0, ""description"": """", ""display"": ""Row 1"", ""id"": 1, ""name"": ""Row 1"", ""rack_count"": 0, ""slug"": ""row-1"", ""url"": ""http://192.168.65.40:8000/api/dcim/locations/1/""}",,14,ncsu-coreswitch1,,,,,,0,4,,,,,0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Core Switch"", ""id"": 2, ""name"": ""Core Switch"", ""slug"": ""core-switch"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/2/"", ""virtualmachine_count"": 0}",,"{""description"": ""Main Distribution Frame"", ""display"": ""MDF"", ""id"": 24, ""name"": ""MDF"", ""slug"": ""ncsu-065"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/24/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""NC State University"", ""id"": 6, ""name"": ""NC State University"", ""slug"": ""nc-state"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/6/""}",http://192.168.65.40:8000/api/dcim/devices/40/,,,
