_occupied,bridge,bridge_interfaces,cable,cable_end,connected_endpoints,connected_endpoints_reachable,connected_endpoints_type,count_fhrp_groups,count_ipaddresses,created,custom_fields,description,device,display,display_url,duplex,enabled,id,l2vpn_termination,label,lag,last_updated,link_peers,link_peers_type,mac_address,mac_addresses,mark_connected,mgmt_only,mode,module,mtu,name,owner,parent,poe_mode,poe_type,primary_mac_address,qinq_svlan,rf_channel,rf_channel_frequency,rf_channel_width,rf_role,speed,tagged_vlans,tags,tx_power,type,untagged_vlan,url,vdcs,vlan_translation_policy,vrf,wireless_lans,wireless_link,wwn
True,,[],"{""description"": """", ""display"": ""#114"", ""id"": 114, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/114/""}",B,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#114"", ""id"": 114, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/114/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-rochester-rtr01"", ""id"": 23, ""name"": ""dmi01-rochester-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/23/""}, ""display"": ""GigabitEthernet0/1/1"", ""id"": 1436, ""name"": ""GigabitEthernet0/1/1"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1436/""}]",True,dcim.interface,0,0,2026-03-01T05:13:45.188082Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/2,http://192.168.65.40:8000/dcim/interfaces/1438/,,True,1438,,,,2026-03-01T06:55:55.801676Z,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#114"", ""id"": 114, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/114/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-rochester-rtr01"", ""id"": 23, ""name"": ""dmi01-rochester-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/23/""}, ""display"": ""GigabitEthernet0/1/1"", ""id"": 1436, ""name"": ""GigabitEthernet0/1/1"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1436/""}]",dcim.interface,,[],False,False,,,,GigabitEthernet1/0/2,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/1438/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:58:42.558974Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/3,http://192.168.65.40:8000/dcim/interfaces/447/,,True,447,,,,2026-03-01T05:13:45.400755Z,[],,,[],False,False,,,,GigabitEthernet1/0/3,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/447/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:58:42.677096Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/4,http://192.168.65.40:8000/dcim/interfaces/448/,,True,448,,,,2026-03-01T05:13:45.713132Z,[],,,[],False,False,,,,GigabitEthernet1/0/4,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/448/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:58:42.785044Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/5,http://192.168.65.40:8000/dcim/interfaces/449/,,True,449,,,,2026-03-01T05:13:46.014945Z,[],,,[],False,False,,,,GigabitEthernet1/0/5,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/449/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:58:42.875529Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/6,http://192.168.65.40:8000/dcim/interfaces/450/,,True,450,,,,2026-03-01T05:13:46.323912Z,[],,,[],False,False,,,,GigabitEthernet1/0/6,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/450/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:58:42.959427Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/7,http://192.168.65.40:8000/dcim/interfaces/451/,,True,451,,,,2026-03-01T05:13:46.528868Z,[],,,[],False,False,,,,GigabitEthernet1/0/7,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/451/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:58:43.044667Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/8,http://192.168.65.40:8000/dcim/interfaces/452/,,True,452,,,,2026-03-01T05:13:46.849996Z,[],,,[],False,False,,,,GigabitEthernet1/0/8,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/452/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:58:43.127633Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/9,http://192.168.65.40:8000/dcim/interfaces/453/,,True,453,,,,2026-03-01T05:13:47.141117Z,[],,,[],False,False,,,,GigabitEthernet1/0/9,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/453/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:58:43.340223Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/10,http://192.168.65.40:8000/dcim/interfaces/454/,,True,454,,,,2026-03-01T05:13:47.461550Z,[],,,[],False,False,,,,GigabitEthernet1/0/10,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/454/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:58:43.423768Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/11,http://192.168.65.40:8000/dcim/interfaces/455/,,True,455,,,,2026-03-01T05:13:47.759119Z,[],,,[],False,False,,,,GigabitEthernet1/0/11,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/455/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:58:43.514113Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/12,http://192.168.65.40:8000/dcim/interfaces/456/,,True,456,,,,2026-03-01T05:13:47.977548Z,[],,,[],False,False,,,,GigabitEthernet1/0/12,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/456/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:58:43.601648Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/13,http://192.168.65.40:8000/dcim/interfaces/457/,,True,457,,,,2026-03-01T05:13:48.268712Z,[],,,[],False,False,,,,GigabitEthernet1/0/13,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/457/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:58:43.690031Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/14,http://192.168.65.40:8000/dcim/interfaces/458/,,True,458,,,,2026-03-01T05:13:48.476293Z,[],,,[],False,False,,,,GigabitEthernet1/0/14,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/458/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:58:43.774122Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/15,http://192.168.65.40:8000/dcim/interfaces/459/,,True,459,,,,2026-03-01T05:13:48.679850Z,[],,,[],False,False,,,,GigabitEthernet1/0/15,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/459/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:58:43.861489Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/16,http://192.168.65.40:8000/dcim/interfaces/460/,,True,460,,,,2026-03-01T05:13:48.997874Z,[],,,[],False,False,,,,GigabitEthernet1/0/16,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/460/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:58:43.951098Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/17,http://192.168.65.40:8000/dcim/interfaces/461/,,True,461,,,,2026-03-01T05:13:49.295214Z,[],,,[],False,False,,,,GigabitEthernet1/0/17,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/461/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:58:44.042157Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/18,http://192.168.65.40:8000/dcim/interfaces/462/,,True,462,,,,2026-03-01T05:13:50.071855Z,[],,,[],False,False,,,,GigabitEthernet1/0/18,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/462/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:58:44.130001Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/19,http://192.168.65.40:8000/dcim/interfaces/463/,,True,463,,,,2026-03-01T05:13:50.321438Z,[],,,[],False,False,,,,GigabitEthernet1/0/19,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/463/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:58:44.232748Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/20,http://192.168.65.40:8000/dcim/interfaces/464/,,True,464,,,,2026-03-01T05:13:50.628790Z,[],,,[],False,False,,,,GigabitEthernet1/0/20,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/464/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:58:44.338109Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/21,http://192.168.65.40:8000/dcim/interfaces/465/,,True,465,,,,2026-03-01T05:13:50.931470Z,[],,,[],False,False,,,,GigabitEthernet1/0/21,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/465/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:58:44.434514Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/22,http://192.168.65.40:8000/dcim/interfaces/466/,,True,466,,,,2026-03-01T05:13:51.268171Z,[],,,[],False,False,,,,GigabitEthernet1/0/22,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/466/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:58:44.526171Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/23,http://192.168.65.40:8000/dcim/interfaces/467/,,True,467,,,,2026-03-01T05:13:51.551810Z,[],,,[],False,False,,,,GigabitEthernet1/0/23,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/467/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:58:44.611615Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/24,http://192.168.65.40:8000/dcim/interfaces/468/,,True,468,,,,2026-03-01T05:13:51.759283Z,[],,,[],False,False,,,,GigabitEthernet1/0/24,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/468/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:58:44.696520Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/25,http://192.168.65.40:8000/dcim/interfaces/469/,,True,469,,,,2026-03-01T05:13:52.062044Z,[],,,[],False,False,,,,GigabitEthernet1/0/25,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/469/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:58:44.782109Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/26,http://192.168.65.40:8000/dcim/interfaces/470/,,True,470,,,,2026-03-01T05:13:52.375345Z,[],,,[],False,False,,,,GigabitEthernet1/0/26,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/470/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:58:44.867964Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/27,http://192.168.65.40:8000/dcim/interfaces/471/,,True,471,,,,2026-03-01T05:13:52.678074Z,[],,,[],False,False,,,,GigabitEthernet1/0/27,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/471/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:58:44.954889Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/28,http://192.168.65.40:8000/dcim/interfaces/472/,,True,472,,,,2026-03-01T05:13:52.981714Z,[],,,[],False,False,,,,GigabitEthernet1/0/28,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/472/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:58:46.093144Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/29,http://192.168.65.40:8000/dcim/interfaces/473/,,True,473,,,,2026-03-01T05:13:54.069058Z,[],,,[],False,False,,,,GigabitEthernet1/0/29,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/473/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:58:47.236884Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/30,http://192.168.65.40:8000/dcim/interfaces/474/,,True,474,,,,2026-03-01T05:13:54.603150Z,[],,,[],False,False,,,,GigabitEthernet1/0/30,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/474/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:58:47.321052Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/31,http://192.168.65.40:8000/dcim/interfaces/475/,,True,475,,,,2026-03-01T05:13:55.234246Z,[],,,[],False,False,,,,GigabitEthernet1/0/31,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/475/,[],,,[],,
True,,[],"{""description"": """", ""display"": ""#13"", ""id"": 13, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/13/""}",B,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#13"", ""id"": 13, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/13/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-albany-sw01"", ""id"": 6, ""name"": ""dmi01-albany-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/6/""}, ""display"": ""GigabitEthernet1/0/9"", ""id"": 81, ""name"": ""GigabitEthernet1/0/9"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/81/""}]",True,dcim.interface,0,0,2026-03-01T04:58:47.433847Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/32,http://192.168.65.40:8000/dcim/interfaces/476/,,True,476,,,,2026-03-01T05:13:55.464200Z,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#13"", ""id"": 13, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/13/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-albany-sw01"", ""id"": 6, ""name"": ""dmi01-albany-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/6/""}, ""display"": ""GigabitEthernet1/0/9"", ""id"": 81, ""name"": ""GigabitEthernet1/0/9"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/81/""}]",dcim.interface,,[],False,False,,,,GigabitEthernet1/0/32,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/476/,[],,,[],,
True,,[],"{""description"": """", ""display"": ""#14"", ""id"": 14, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/14/""}",B,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#14"", ""id"": 14, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/14/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-albany-sw01"", ""id"": 6, ""name"": ""dmi01-albany-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/6/""}, ""display"": ""GigabitEthernet1/0/10"", ""id"": 82, ""name"": ""GigabitEthernet1/0/10"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/82/""}]",True,dcim.interface,0,0,2026-03-01T04:58:47.731377Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/33,http://192.168.65.40:8000/dcim/interfaces/477/,,True,477,,,,2026-03-01T05:13:55.759632Z,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#14"", ""id"": 14, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/14/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-albany-sw01"", ""id"": 6, ""name"": ""dmi01-albany-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/6/""}, ""display"": ""GigabitEthernet1/0/10"", ""id"": 82, ""name"": ""GigabitEthernet1/0/10"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/82/""}]",dcim.interface,,[],False,False,,,,GigabitEthernet1/0/33,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/477/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:58:47.913937Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/34,http://192.168.65.40:8000/dcim/interfaces/478/,,True,478,,,,2026-03-01T05:13:56.052062Z,[],,,[],False,False,,,,GigabitEthernet1/0/34,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/478/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:58:48.037122Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/35,http://192.168.65.40:8000/dcim/interfaces/479/,,True,479,,,,2026-03-01T05:13:56.247629Z,[],,,[],False,False,,,,GigabitEthernet1/0/35,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/479/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:58:48.127049Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/36,http://192.168.65.40:8000/dcim/interfaces/480/,,True,480,,,,2026-03-01T05:13:56.479635Z,[],,,[],False,False,,,,GigabitEthernet1/0/36,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/480/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:58:48.214273Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/37,http://192.168.65.40:8000/dcim/interfaces/481/,,True,481,,,,2026-03-01T05:13:56.705518Z,[],,,[],False,False,,,,GigabitEthernet1/0/37,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/481/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:58:48.305895Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/38,http://192.168.65.40:8000/dcim/interfaces/482/,,True,482,,,,2026-03-01T05:13:56.975191Z,[],,,[],False,False,,,,GigabitEthernet1/0/38,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/482/,[],,,[],,
False,,[],,,,,,0,0,2026-03-01T04:58:48.392483Z,{},,"{""description"": """", ""display"": ""dmi01-rochster-sw01"", ""id"": 24, ""name"": ""dmi01-rochster-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/24/""}",GigabitEthernet1/0/39,http://192.168.65.40:8000/dcim/interfaces/483/,,True,483,,,,2026-03-01T05:13:57.283619Z,[],,,[],False,False,,,,GigabitEthernet1/0/39,,,,,,,,,,,,[],[],,"{""label"": ""1000BASE-T (1GE)"", ""value"": ""1000base-t""}",,http://192.168.65.40:8000/api/dcim/interfaces/483/,[],,,[],,
