bridge,count_fhrp_groups,count_ipaddresses,created,description,display,display_url,enabled,id,l2vpn_termination,last_updated,mac_address,mode,mtu,name,owner,parent,primary_mac_address,qinq_svlan,untagged_vlan,url,vlan_translation_policy,vrf
,0,0,2026-03-01T05:36:47.472403Z,,eth3,http://192.168.65.40:8000/virtualization/interfaces/116/,True,116,,2026-03-01T05:36:47.472422Z,,,,eth3,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/116/,,
,0,0,2026-03-01T05:36:47.535920Z,,eth0,http://192.168.65.40:8000/virtualization/interfaces/117/,True,117,,2026-03-01T05:36:47.535939Z,,,,eth0,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/117/,,
,0,0,2026-03-01T05:36:47.604497Z,,eth1,http://192.168.65.40:8000/virtualization/interfaces/118/,True,118,,2026-03-01T05:36:47.604515Z,,,,eth1,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/118/,,
,0,0,2026-03-01T05:36:47.669825Z,,eth2,http://192.168.65.40:8000/virtualization/interfaces/119/,True,119,,2026-03-01T05:36:47.669844Z,,,,eth2,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/119/,,
,0,0,2026-03-01T05:36:47.732270Z,,eth3,http://192.168.65.40:8000/virtualization/interfaces/120/,True,120,,2026-03-01T05:36:47.732288Z,,,,eth3,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/120/,,
,0,0,2026-03-01T05:36:47.808095Z,,eth0,http://192.168.65.40:8000/virtualization/interfaces/121/,True,121,,2026-03-01T05:36:47.808114Z,,,,eth0,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/121/,,
,0,0,2026-03-01T05:36:47.869848Z,,eth1,http://192.168.65.40:8000/virtualization/interfaces/122/,True,122,,2026-03-01T05:36:47.869866Z,,,,eth1,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/122/,,
,0,0,2026-03-01T05:36:48.961541Z,,eth2,http://192.168.65.40:8000/virtualization/interfaces/123/,True,123,,2026-03-01T05:36:48.961559Z,,,,eth2,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/123/,,
,0,0,2026-03-01T05:36:49.040212Z,,eth3,http://192.168.65.40:8000/virtualization/interfaces/124/,True,124,,2026-03-01T05:36:49.040230Z,,,,eth3,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/124/,,
,0,0,2026-03-01T05:36:49.105236Z,,eth0,http://192.168.65.40:8000/virtualization/interfaces/125/,True,125,,2026-03-01T05:36:49.105254Z,,,,eth0,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/125/,,
,0,0,2026-03-01T05:36:49.187242Z,,eth1,http://192.168.65.40:8000/virtualization/interfaces/126/,True,126,,2026-03-01T05:36:49.187262Z,,,,eth1,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/126/,,
,0,0,2026-03-01T05:36:49.256229Z,,eth2,http://192.168.65.40:8000/virtualization/interfaces/127/,True,127,,2026-03-01T05:36:49.256248Z,,,,eth2,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/127/,,
,0,0,2026-03-01T05:36:49.324931Z,,eth3,http://192.168.65.40:8000/virtualization/interfaces/128/,True,128,,2026-03-01T05:36:49.324950Z,,,,eth3,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/128/,,
,0,0,2026-03-01T05:36:49.390031Z,,eth0,http://192.168.65.40:8000/virtualization/interfaces/129/,True,129,,2026-03-01T05:36:49.390049Z,,,,eth0,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/129/,,
,0,0,2026-03-01T05:36:49.452970Z,,eth1,http://192.168.65.40:8000/virtualization/interfaces/130/,True,130,,2026-03-01T05:36:49.452988Z,,,,eth1,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/130/,,
,0,0,2026-03-01T05:36:49.517440Z,,eth2,http://192.168.65.40:8000/virtualization/interfaces/131/,True,131,,2026-03-01T05:36:49.517458Z,,,,eth2,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/131/,,
,0,0,2026-03-01T05:36:49.582024Z,,eth3,http://192.168.65.40:8000/virtualization/interfaces/132/,True,132,,2026-03-01T05:36:49.582042Z,,,,eth3,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/132/,,
,0,0,2026-03-01T05:36:49.658831Z,,eth0,http://192.168.65.40:8000/virtualization/interfaces/133/,True,133,,2026-03-01T05:36:49.658850Z,,,,eth0,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/133/,,
,0,0,2026-03-01T05:36:49.724501Z,,eth1,http://192.168.65.40:8000/virtualization/interfaces/134/,True,134,,2026-03-01T05:36:49.724520Z,,,,eth1,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/134/,,
,0,0,2026-03-01T05:36:49.787765Z,,eth2,http://192.168.65.40:8000/virtualization/interfaces/135/,True,135,,2026-03-01T05:36:49.787783Z,,,,eth2,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/135/,,
,0,0,2026-03-01T05:36:49.852825Z,,eth3,http://192.168.65.40:8000/virtualization/interfaces/136/,True,136,,2026-03-01T05:36:49.852845Z,,,,eth3,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/136/,,
,0,0,2026-03-01T05:36:49.916703Z,,eth0,http://192.168.65.40:8000/virtualization/interfaces/137/,True,137,,2026-03-01T05:36:49.916721Z,,,,eth0,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/137/,,
,0,0,2026-03-01T05:36:49.979591Z,,eth1,http://192.168.65.40:8000/virtualization/interfaces/138/,True,138,,2026-03-01T05:36:49.979609Z,,,,eth1,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/138/,,
,0,0,2026-03-01T05:36:50.046309Z,,eth2,http://192.168.65.40:8000/virtualization/interfaces/139/,True,139,,2026-03-01T05:36:50.046328Z,,,,eth2,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/139/,,
,0,0,2026-03-01T05:36:50.111206Z,,eth3,http://192.168.65.40:8000/virtualization/interfaces/140/,True,140,,2026-03-01T05:36:50.111224Z,,,,eth3,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/140/,,
,0,0,2026-03-01T05:36:50.178582Z,,eth0,http://192.168.65.40:8000/virtualization/interfaces/141/,True,141,,2026-03-01T05:36:50.178605Z,,,,eth0,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/141/,,
,0,0,2026-03-01T05:36:50.294228Z,,eth1,http://192.168.65.40:8000/virtualization/interfaces/142/,True,142,,2026-03-01T05:36:50.294251Z,,,,eth1,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/142/,,
,0,0,2026-03-01T05:36:50.364421Z,,eth2,http://192.168.65.40:8000/virtualization/interfaces/143/,True,143,,2026-03-01T05:36:50.364438Z,,,,eth2,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/143/,,
,0,0,2026-03-01T05:36:50.427451Z,,eth3,http://192.168.65.40:8000/virtualization/interfaces/144/,True,144,,2026-03-01T05:36:50.427469Z,,,,eth3,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/144/,,
,0,0,2026-03-01T05:36:50.491720Z,,eth0,http://192.168.65.40:8000/virtualization/interfaces/145/,True,145,,2026-03-01T05:36:50.491738Z,,,,eth0,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/145/,,
,0,0,2026-03-01T05:36:50.559779Z,,eth1,http://192.168.65.40:8000/virtualization/interfaces/146/,True,146,,2026-03-01T05:36:50.559798Z,,,,eth1,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/146/,,
,0,0,2026-03-01T05:36:51.653134Z,,eth2,http://192.168.65.40:8000/virtualization/interfaces/147/,True,147,,2026-03-01T05:36:51.653154Z,,,,eth2,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/147/,,
,0,0,2026-03-01T05:36:51.735928Z,,eth3,http://192.168.65.40:8000/virtualization/interfaces/148/,True,148,,2026-03-01T05:36:51.735947Z,,,,eth3,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/148/,,
,0,0,2026-03-01T05:36:51.806174Z,,eth0,http://192.168.65.40:8000/virtualization/interfaces/149/,True,149,,2026-03-01T05:36:51.806192Z,,,,eth0,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/149/,,
,0,0,2026-03-01T05:36:51.870828Z,,eth1,http://192.168.65.40:8000/virtualization/interfaces/150/,True,150,,2026-03-01T05:36:51.870848Z,,,,eth1,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/150/,,
,0,0,2026-03-01T05:36:51.965732Z,,eth2,http://192.168.65.40:8000/virtualization/interfaces/151/,True,151,,2026-03-01T05:36:51.965749Z,,,,eth2,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/151/,,
,0,0,2026-03-01T05:36:52.026900Z,,eth3,http://192.168.65.40:8000/virtualization/interfaces/152/,True,152,,2026-03-01T05:36:52.026918Z,,,,eth3,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/152/,,
,0,0,2026-03-01T05:36:52.088580Z,,eth0,http://192.168.65.40:8000/virtualization/interfaces/153/,True,153,,2026-03-01T05:36:52.088599Z,,,,eth0,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/153/,,
,0,0,2026-03-01T05:36:52.152534Z,,eth1,http://192.168.65.40:8000/virtualization/interfaces/154/,True,154,,2026-03-01T05:36:52.152553Z,,,,eth1,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/154/,,
,0,0,2026-03-01T05:36:52.217638Z,,eth2,http://192.168.65.40:8000/virtualization/interfaces/155/,True,155,,2026-03-01T05:36:52.217658Z,,,,eth2,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/155/,,
,0,0,2026-03-01T05:36:52.279993Z,,eth3,http://192.168.65.40:8000/virtualization/interfaces/156/,True,156,,2026-03-01T05:36:52.280013Z,,,,eth3,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/156/,,
,0,0,2026-03-01T05:36:52.366863Z,,eth0,http://192.168.65.40:8000/virtualization/interfaces/157/,True,157,,2026-03-01T05:36:52.366886Z,,,,eth0,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/157/,,
,0,0,2026-03-01T05:36:52.432545Z,,eth1,http://192.168.65.40:8000/virtualization/interfaces/158/,True,158,,2026-03-01T05:36:52.432564Z,,,,eth1,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/158/,,
,0,0,2026-03-01T05:36:52.498206Z,,eth2,http://192.168.65.40:8000/virtualization/interfaces/159/,True,159,,2026-03-01T05:36:52.498225Z,,,,eth2,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/159/,,
,0,0,2026-03-01T05:36:52.562526Z,,eth3,http://192.168.65.40:8000/virtualization/interfaces/160/,True,160,,2026-03-01T05:36:52.562546Z,,,,eth3,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/160/,,
,0,0,2026-03-01T05:36:52.628276Z,,eth0,http://192.168.65.40:8000/virtualization/interfaces/161/,True,161,,2026-03-01T05:36:52.628296Z,,,,eth0,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/161/,,
,0,0,2026-03-01T05:36:52.696741Z,,eth1,http://192.168.65.40:8000/virtualization/interfaces/162/,True,162,,2026-03-01T05:36:52.696760Z,,,,eth1,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/162/,,
,0,0,2026-03-01T05:36:52.762546Z,,eth2,http://192.168.65.40:8000/virtualization/interfaces/163/,True,163,,2026-03-01T05:36:52.762566Z,,,,eth2,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/163/,,
,0,0,2026-03-01T05:36:52.830304Z,,eth3,http://192.168.65.40:8000/virtualization/interfaces/164/,True,164,,2026-03-01T05:36:52.830323Z,,,,eth3,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/164/,,
,0,0,2026-03-01T05:36:52.894101Z,,eth0,http://192.168.65.40:8000/virtualization/interfaces/165/,True,165,,2026-03-01T05:36:52.894118Z,,,,eth0,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/165/,,
,0,0,2026-03-01T05:36:52.955550Z,,eth1,http://192.168.65.40:8000/virtualization/interfaces/166/,True,166,,2026-03-01T05:36:52.955567Z,,,,eth1,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/166/,,
,0,0,2026-03-01T05:36:53.024594Z,,eth2,http://192.168.65.40:8000/virtualization/interfaces/167/,True,167,,2026-03-01T05:36:53.024613Z,,,,eth2,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/167/,,
,0,0,2026-03-01T05:36:53.089056Z,,eth3,http://192.168.65.40:8000/virtualization/interfaces/168/,True,168,,2026-03-01T05:36:53.089074Z,,,,eth3,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/168/,,
,0,0,2026-03-01T05:36:53.154217Z,,eth0,http://192.168.65.40:8000/virtualization/interfaces/169/,True,169,,2026-03-01T05:36:53.154236Z,,,,eth0,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/169/,,
,0,0,2026-03-01T05:36:53.217564Z,,eth1,http://192.168.65.40:8000/virtualization/interfaces/170/,True,170,,2026-03-01T05:36:53.217583Z,,,,eth1,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/170/,,
,0,0,2026-03-01T05:36:53.282525Z,,eth2,http://192.168.65.40:8000/virtualization/interfaces/171/,True,171,,2026-03-01T05:36:53.282545Z,,,,eth2,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/171/,,
,0,0,2026-03-01T05:36:53.348093Z,,eth3,http://192.168.65.40:8000/virtualization/interfaces/172/,True,172,,2026-03-01T05:36:53.348111Z,,,,eth3,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/172/,,
,0,0,2026-03-01T05:36:53.430857Z,,eth0,http://192.168.65.40:8000/virtualization/interfaces/173/,True,173,,2026-03-01T05:36:53.430877Z,,,,eth0,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/173/,,
,0,0,2026-03-01T05:36:53.495590Z,,eth1,http://192.168.65.40:8000/virtualization/interfaces/174/,True,174,,2026-03-01T05:36:53.495609Z,,,,eth1,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/174/,,
,0,0,2026-03-01T05:36:53.559899Z,,eth2,http://192.168.65.40:8000/virtualization/interfaces/175/,True,175,,2026-03-01T05:36:53.559919Z,,,,eth2,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/175/,,
,0,0,2026-03-01T05:36:53.623720Z,,eth3,http://192.168.65.40:8000/virtualization/interfaces/176/,True,176,,2026-03-01T05:36:53.623739Z,,,,eth3,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/176/,,
,0,0,2026-03-01T05:36:53.691252Z,,eth0,http://192.168.65.40:8000/virtualization/interfaces/177/,True,177,,2026-03-01T05:36:53.691272Z,,,,eth0,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/177/,,
,0,0,2026-03-01T05:36:53.756219Z,,eth1,http://192.168.65.40:8000/virtualization/interfaces/178/,True,178,,2026-03-01T05:36:53.756237Z,,,,eth1,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/178/,,
,0,0,2026-03-01T05:36:53.823980Z,,eth2,http://192.168.65.40:8000/virtualization/interfaces/179/,True,179,,2026-03-01T05:36:53.824000Z,,,,eth2,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/179/,,
,0,0,2026-03-01T05:36:53.887367Z,,eth3,http://192.168.65.40:8000/virtualization/interfaces/180/,True,180,,2026-03-01T05:36:53.887385Z,,,,eth3,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/180/,,
,0,0,2026-03-01T05:36:53.952960Z,,eth0,http://192.168.65.40:8000/virtualization/interfaces/181/,True,181,,2026-03-01T05:36:53.952979Z,,,,eth0,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/181/,,
,0,0,2026-03-01T05:36:54.019052Z,,eth1,http://192.168.65.40:8000/virtualization/interfaces/182/,True,182,,2026-03-01T05:36:54.019071Z,,,,eth1,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/182/,,
,0,0,2026-03-01T05:36:54.084038Z,,eth2,http://192.168.65.40:8000/virtualization/interfaces/183/,True,183,,2026-03-01T05:36:54.084056Z,,,,eth2,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/183/,,
,0,0,2026-03-01T05:36:54.153318Z,,eth3,http://192.168.65.40:8000/virtualization/interfaces/184/,True,184,,2026-03-01T05:36:54.153336Z,,,,eth3,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/184/,,
,0,0,2026-03-01T05:36:54.220771Z,,eth0,http://192.168.65.40:8000/virtualization/interfaces/185/,True,185,,2026-03-01T05:36:54.220789Z,,,,eth0,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/185/,,
,0,0,2026-03-01T05:36:54.281810Z,,eth1,http://192.168.65.40:8000/virtualization/interfaces/186/,True,186,,2026-03-01T05:36:54.281829Z,,,,eth1,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/186/,,
,0,0,2026-03-01T05:36:54.346728Z,,eth2,http://192.168.65.40:8000/virtualization/interfaces/187/,True,187,,2026-03-01T05:36:54.346746Z,,,,eth2,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/187/,,
,0,0,2026-03-01T05:36:54.438879Z,,eth3,http://192.168.65.40:8000/virtualization/interfaces/188/,True,188,,2026-03-01T05:36:54.438897Z,,,,eth3,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/188/,,
,0,0,2026-03-01T05:36:54.514875Z,,eth0,http://192.168.65.40:8000/virtualization/interfaces/189/,True,189,,2026-03-01T05:36:54.514894Z,,,,eth0,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/189/,,
,0,0,2026-03-01T05:36:54.578374Z,,eth1,http://192.168.65.40:8000/virtualization/interfaces/190/,True,190,,2026-03-01T05:36:54.578416Z,,,,eth1,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/190/,,
,0,0,2026-03-01T05:36:54.642483Z,,eth2,http://192.168.65.40:8000/virtualization/interfaces/191/,True,191,,2026-03-01T05:36:54.642501Z,,,,eth2,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/191/,,
,0,0,2026-03-01T05:36:54.710470Z,,eth3,http://192.168.65.40:8000/virtualization/interfaces/192/,True,192,,2026-03-01T05:36:54.710489Z,,,,eth3,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/192/,,
,0,0,2026-03-01T05:36:54.774325Z,,eth0,http://192.168.65.40:8000/virtualization/interfaces/193/,True,193,,2026-03-01T05:36:54.774344Z,,,,eth0,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/193/,,
,0,0,2026-03-01T05:36:54.838926Z,,eth1,http://192.168.65.40:8000/virtualization/interfaces/194/,True,194,,2026-03-01T05:36:54.838945Z,,,,eth1,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/194/,,
,0,0,2026-03-01T05:36:54.902997Z,,eth2,http://192.168.65.40:8000/virtualization/interfaces/195/,True,195,,2026-03-01T05:36:54.903015Z,,,,eth2,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/195/,,
,0,0,2026-03-01T05:36:54.974223Z,,eth3,http://192.168.65.40:8000/virtualization/interfaces/196/,True,196,,2026-03-01T05:36:54.974242Z,,,,eth3,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/196/,,
,0,0,2026-03-01T05:36:55.037893Z,,eth0,http://192.168.65.40:8000/virtualization/interfaces/197/,True,197,,2026-03-01T05:36:55.037911Z,,,,eth0,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/197/,,
,0,0,2026-03-01T05:36:55.100829Z,,eth1,http://192.168.65.40:8000/virtualization/interfaces/198/,True,198,,2026-03-01T05:36:55.100848Z,,,,eth1,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/198/,,
,0,0,2026-03-01T05:36:55.170281Z,,eth2,http://192.168.65.40:8000/virtualization/interfaces/199/,True,199,,2026-03-01T05:36:55.170301Z,,,,eth2,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/199/,,
,0,0,2026-03-01T05:36:55.242481Z,,eth3,http://192.168.65.40:8000/virtualization/interfaces/200/,True,200,,2026-03-01T05:36:55.242500Z,,,,eth3,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/200/,,
,0,0,2026-03-01T05:36:55.311584Z,,eth0,http://192.168.65.40:8000/virtualization/interfaces/201/,True,201,,2026-03-01T05:36:55.311606Z,,,,eth0,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/201/,,
,0,0,2026-03-01T05:36:55.390347Z,,eth1,http://192.168.65.40:8000/virtualization/interfaces/202/,True,202,,2026-03-01T05:36:55.390369Z,,,,eth1,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/202/,,
,0,0,2026-03-01T05:36:55.456645Z,,eth2,http://192.168.65.40:8000/virtualization/interfaces/203/,True,203,,2026-03-01T05:36:55.456664Z,,,,eth2,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/203/,,
,0,0,2026-03-01T05:36:55.542572Z,,eth3,http://192.168.65.40:8000/virtualization/interfaces/204/,True,204,,2026-03-01T05:36:55.542592Z,,,,eth3,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/204/,,
,0,0,2026-03-01T05:36:55.611314Z,,eth0,http://192.168.65.40:8000/virtualization/interfaces/205/,True,205,,2026-03-01T05:36:55.611333Z,,,,eth0,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/205/,,
,0,0,2026-03-01T05:36:55.679392Z,,eth1,http://192.168.65.40:8000/virtualization/interfaces/206/,True,206,,2026-03-01T05:36:55.679412Z,,,,eth1,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/206/,,
,0,0,2026-03-01T05:36:55.745280Z,,eth2,http://192.168.65.40:8000/virtualization/interfaces/207/,True,207,,2026-03-01T05:36:55.745298Z,,,,eth2,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/207/,,
,0,0,2026-03-01T05:36:55.807902Z,,eth3,http://192.168.65.40:8000/virtualization/interfaces/208/,True,208,,2026-03-01T05:36:55.807919Z,,,,eth3,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/208/,,
,0,0,2026-03-01T05:36:55.872461Z,,eth0,http://192.168.65.40:8000/virtualization/interfaces/209/,True,209,,2026-03-01T05:36:55.872479Z,,,,eth0,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/209/,,
,0,0,2026-03-01T05:36:55.935051Z,,eth1,http://192.168.65.40:8000/virtualization/interfaces/210/,True,210,,2026-03-01T05:36:55.935070Z,,,,eth1,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/210/,,
,0,0,2026-03-01T05:36:56.001978Z,,eth2,http://192.168.65.40:8000/virtualization/interfaces/211/,True,211,,2026-03-01T05:36:56.001997Z,,,,eth2,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/211/,,
,0,0,2026-03-01T05:36:56.066925Z,,eth3,http://192.168.65.40:8000/virtualization/interfaces/212/,True,212,,2026-03-01T05:36:56.066945Z,,,,eth3,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/212/,,
,0,0,2026-03-01T05:36:56.134511Z,,eth0,http://192.168.65.40:8000/virtualization/interfaces/213/,True,213,,2026-03-01T05:36:56.134531Z,,,,eth0,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/213/,,
,0,0,2026-03-01T05:36:56.204007Z,,eth1,http://192.168.65.40:8000/virtualization/interfaces/214/,True,214,,2026-03-01T05:36:56.204027Z,,,,eth1,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/214/,,
,0,0,2026-03-01T05:36:56.269148Z,,eth2,http://192.168.65.40:8000/virtualization/interfaces/215/,True,215,,2026-03-01T05:36:56.269167Z,,,,eth2,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/215/,,
,0,0,2026-03-01T05:36:56.333508Z,,eth3,http://192.168.65.40:8000/virtualization/interfaces/216/,True,216,,2026-03-01T05:36:56.333527Z,,,,eth3,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/216/,,
,0,0,2026-03-01T05:36:56.398985Z,,eth0,http://192.168.65.40:8000/virtualization/interfaces/217/,True,217,,2026-03-01T05:36:56.399004Z,,,,eth0,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/217/,,
,0,0,2026-03-01T05:36:56.462617Z,,eth1,http://192.168.65.40:8000/virtualization/interfaces/218/,True,218,,2026-03-01T05:36:56.462636Z,,,,eth1,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/218/,,
,0,0,2026-03-01T05:36:56.527103Z,,eth2,http://192.168.65.40:8000/virtualization/interfaces/219/,True,219,,2026-03-01T05:36:56.527122Z,,,,eth2,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/219/,,
,0,0,2026-03-01T05:36:56.612204Z,,eth3,http://192.168.65.40:8000/virtualization/interfaces/220/,True,220,,2026-03-01T05:36:56.612223Z,,,,eth3,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/220/,,
,0,0,2026-03-01T05:36:56.676825Z,,eth0,http://192.168.65.40:8000/virtualization/interfaces/221/,True,221,,2026-03-01T05:36:56.676845Z,,,,eth0,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/221/,,
,0,0,2026-03-01T05:36:56.739181Z,,eth1,http://192.168.65.40:8000/virtualization/interfaces/222/,True,222,,2026-03-01T05:36:56.739200Z,,,,eth1,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/222/,,
,0,0,2026-03-01T05:36:56.805836Z,,eth2,http://192.168.65.40:8000/virtualization/interfaces/223/,True,223,,2026-03-01T05:36:56.805854Z,,,,eth2,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/223/,,
,0,0,2026-03-01T05:36:56.873922Z,,eth3,http://192.168.65.40:8000/virtualization/interfaces/224/,True,224,,2026-03-01T05:36:56.873940Z,,,,eth3,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/224/,,
,0,0,2026-03-01T05:36:56.939312Z,,eth0,http://192.168.65.40:8000/virtualization/interfaces/225/,True,225,,2026-03-01T05:36:56.939331Z,,,,eth0,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/225/,,
,0,0,2026-03-01T05:36:57.002319Z,,eth1,http://192.168.65.40:8000/virtualization/interfaces/226/,True,226,,2026-03-01T05:36:57.002338Z,,,,eth1,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/226/,,
,0,0,2026-03-01T05:36:57.068477Z,,eth2,http://192.168.65.40:8000/virtualization/interfaces/227/,True,227,,2026-03-01T05:36:57.068497Z,,,,eth2,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/227/,,
,0,0,2026-03-01T05:36:57.132815Z,,eth3,http://192.168.65.40:8000/virtualization/interfaces/228/,True,228,,2026-03-01T05:36:57.132834Z,,,,eth3,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/228/,,
,0,0,2026-03-01T05:36:57.198830Z,,eth0,http://192.168.65.40:8000/virtualization/interfaces/229/,True,229,,2026-03-01T05:36:57.198851Z,,,,eth0,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/229/,,
,0,0,2026-03-01T05:36:57.263521Z,,eth1,http://192.168.65.40:8000/virtualization/interfaces/230/,True,230,,2026-03-01T05:36:57.263539Z,,,,eth1,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/230/,,
,0,0,2026-03-01T05:36:57.333693Z,,eth2,http://192.168.65.40:8000/virtualization/interfaces/231/,True,231,,2026-03-01T05:36:57.333712Z,,,,eth2,,,,,,http://192.168.65.40:8000/api/virtualization/interfaces/231/,,
