address,assigned_object,assigned_object_id,assigned_object_type,comments,created,custom_fields,description,display,display_url,dns_name,family,id,last_updated,nat_inside,nat_outside,owner,role,status,tags,tenant,url,vrf
172.17.0.21/24,,,,,2026-03-01T04:27:01.071490Z,{},,172.17.0.21/24,http://192.168.65.40:8000/ipam/ip-addresses/51/,,"{""label"": ""IPv4"", ""value"": 4}",51,2026-03-01T04:27:01.071506Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/51/,"{""description"": """", ""display"": ""Bravo (65000:200)"", ""id"": 2, ""name"": ""Bravo"", ""rd"": ""65000:200"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/2/""}"
172.17.0.22/24,,,,,2026-03-01T04:27:01.125368Z,{},,172.17.0.22/24,http://192.168.65.40:8000/ipam/ip-addresses/52/,,"{""label"": ""IPv4"", ""value"": 4}",52,2026-03-01T04:27:01.125385Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/52/,"{""description"": """", ""display"": ""Bravo (65000:200)"", ""id"": 2, ""name"": ""Bravo"", ""rd"": ""65000:200"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/2/""}"
172.17.0.23/24,,,,,2026-03-01T04:27:01.174492Z,{},,172.17.0.23/24,http://192.168.65.40:8000/ipam/ip-addresses/53/,,"{""label"": ""IPv4"", ""value"": 4}",53,2026-03-01T04:27:01.174510Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/53/,"{""description"": """", ""display"": ""Bravo (65000:200)"", ""id"": 2, ""name"": ""Bravo"", ""rd"": ""65000:200"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/2/""}"
172.17.0.24/24,,,,,2026-03-01T04:27:01.232149Z,{},,172.17.0.24/24,http://192.168.65.40:8000/ipam/ip-addresses/54/,,"{""label"": ""IPv4"", ""value"": 4}",54,2026-03-01T04:27:01.232171Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/54/,"{""description"": """", ""display"": ""Bravo (65000:200)"", ""id"": 2, ""name"": ""Bravo"", ""rd"": ""65000:200"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/2/""}"
172.17.0.25/24,,,,,2026-03-01T04:27:01.303592Z,{},,172.17.0.25/24,http://192.168.65.40:8000/ipam/ip-addresses/55/,,"{""label"": ""IPv4"", ""value"": 4}",55,2026-03-01T04:27:01.303611Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/55/,"{""description"": """", ""display"": ""Bravo (65000:200)"", ""id"": 2, ""name"": ""Bravo"", ""rd"": ""65000:200"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/2/""}"
172.17.0.26/24,,,,,2026-03-01T04:27:01.361092Z,{},,172.17.0.26/24,http://192.168.65.40:8000/ipam/ip-addresses/56/,,"{""label"": ""IPv4"", ""value"": 4}",56,2026-03-01T04:27:01.361111Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/56/,"{""description"": """", ""display"": ""Bravo (65000:200)"", ""id"": 2, ""name"": ""Bravo"", ""rd"": ""65000:200"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/2/""}"
172.17.0.27/24,,,,,2026-03-01T04:27:01.413879Z,{},,172.17.0.27/24,http://192.168.65.40:8000/ipam/ip-addresses/57/,,"{""label"": ""IPv4"", ""value"": 4}",57,2026-03-01T04:27:01.413897Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/57/,"{""description"": """", ""display"": ""Bravo (65000:200)"", ""id"": 2, ""name"": ""Bravo"", ""rd"": ""65000:200"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/2/""}"
172.17.0.28/24,,,,,2026-03-01T04:27:01.466878Z,{},,172.17.0.28/24,http://192.168.65.40:8000/ipam/ip-addresses/58/,,"{""label"": ""IPv4"", ""value"": 4}",58,2026-03-01T04:27:01.466895Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/58/,"{""description"": """", ""display"": ""Bravo (65000:200)"", ""id"": 2, ""name"": ""Bravo"", ""rd"": ""65000:200"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/2/""}"
172.17.0.29/24,,,,,2026-03-01T04:27:01.515393Z,{},,172.17.0.29/24,http://192.168.65.40:8000/ipam/ip-addresses/59/,,"{""label"": ""IPv4"", ""value"": 4}",59,2026-03-01T04:27:01.515410Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/59/,"{""description"": """", ""display"": ""Bravo (65000:200)"", ""id"": 2, ""name"": ""Bravo"", ""rd"": ""65000:200"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/2/""}"
172.17.0.30/24,,,,,2026-03-01T04:27:01.565849Z,{},,172.17.0.30/24,http://192.168.65.40:8000/ipam/ip-addresses/60/,,"{""label"": ""IPv4"", ""value"": 4}",60,2026-03-01T04:27:01.565866Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/60/,"{""description"": """", ""display"": ""Bravo (65000:200)"", ""id"": 2, ""name"": ""Bravo"", ""rd"": ""65000:200"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/2/""}"
172.18.0.1/24,,,,,2026-03-01T04:27:01.615123Z,{},,172.18.0.1/24,http://192.168.65.40:8000/ipam/ip-addresses/61/,,"{""label"": ""IPv4"", ""value"": 4}",61,2026-03-01T04:27:01.615140Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/61/,"{""description"": """", ""display"": ""Charlie (65000:300)"", ""id"": 3, ""name"": ""Charlie"", ""rd"": ""65000:300"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/3/""}"
172.18.0.2/24,,,,,2026-03-01T04:27:01.665952Z,{},,172.18.0.2/24,http://192.168.65.40:8000/ipam/ip-addresses/62/,,"{""label"": ""IPv4"", ""value"": 4}",62,2026-03-01T04:27:01.665969Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/62/,"{""description"": """", ""display"": ""Charlie (65000:300)"", ""id"": 3, ""name"": ""Charlie"", ""rd"": ""65000:300"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/3/""}"
172.18.0.3/24,,,,,2026-03-01T04:27:01.714903Z,{},,172.18.0.3/24,http://192.168.65.40:8000/ipam/ip-addresses/63/,,"{""label"": ""IPv4"", ""value"": 4}",63,2026-03-01T04:27:01.714919Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/63/,"{""description"": """", ""display"": ""Charlie (65000:300)"", ""id"": 3, ""name"": ""Charlie"", ""rd"": ""65000:300"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/3/""}"
172.18.0.4/24,,,,,2026-03-01T04:27:01.766655Z,{},,172.18.0.4/24,http://192.168.65.40:8000/ipam/ip-addresses/64/,,"{""label"": ""IPv4"", ""value"": 4}",64,2026-03-01T04:27:01.766672Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/64/,"{""description"": """", ""display"": ""Charlie (65000:300)"", ""id"": 3, ""name"": ""Charlie"", ""rd"": ""65000:300"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/3/""}"
172.18.0.5/24,,,,,2026-03-01T04:27:01.820082Z,{},,172.18.0.5/24,http://192.168.65.40:8000/ipam/ip-addresses/65/,,"{""label"": ""IPv4"", ""value"": 4}",65,2026-03-01T04:27:01.820099Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/65/,"{""description"": """", ""display"": ""Charlie (65000:300)"", ""id"": 3, ""name"": ""Charlie"", ""rd"": ""65000:300"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/3/""}"
172.18.0.6/24,,,,,2026-03-01T04:27:01.870009Z,{},,172.18.0.6/24,http://192.168.65.40:8000/ipam/ip-addresses/66/,,"{""label"": ""IPv4"", ""value"": 4}",66,2026-03-01T04:27:01.870025Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/66/,"{""description"": """", ""display"": ""Charlie (65000:300)"", ""id"": 3, ""name"": ""Charlie"", ""rd"": ""65000:300"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/3/""}"
172.18.0.7/24,,,,,2026-03-01T04:27:01.921836Z,{},,172.18.0.7/24,http://192.168.65.40:8000/ipam/ip-addresses/67/,,"{""label"": ""IPv4"", ""value"": 4}",67,2026-03-01T04:27:01.921852Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/67/,"{""description"": """", ""display"": ""Charlie (65000:300)"", ""id"": 3, ""name"": ""Charlie"", ""rd"": ""65000:300"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/3/""}"
172.18.0.8/24,,,,,2026-03-01T04:27:01.971466Z,{},,172.18.0.8/24,http://192.168.65.40:8000/ipam/ip-addresses/68/,,"{""label"": ""IPv4"", ""value"": 4}",68,2026-03-01T04:27:01.971483Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/68/,"{""description"": """", ""display"": ""Charlie (65000:300)"", ""id"": 3, ""name"": ""Charlie"", ""rd"": ""65000:300"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/3/""}"
172.18.0.9/24,,,,,2026-03-01T04:27:02.019379Z,{},,172.18.0.9/24,http://192.168.65.40:8000/ipam/ip-addresses/69/,,"{""label"": ""IPv4"", ""value"": 4}",69,2026-03-01T04:27:02.019395Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/69/,"{""description"": """", ""display"": ""Charlie (65000:300)"", ""id"": 3, ""name"": ""Charlie"", ""rd"": ""65000:300"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/3/""}"
172.18.0.10/24,,,,,2026-03-01T04:27:02.070077Z,{},,172.18.0.10/24,http://192.168.65.40:8000/ipam/ip-addresses/70/,,"{""label"": ""IPv4"", ""value"": 4}",70,2026-03-01T04:27:02.070093Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/70/,"{""description"": """", ""display"": ""Charlie (65000:300)"", ""id"": 3, ""name"": ""Charlie"", ""rd"": ""65000:300"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/3/""}"
172.18.0.11/24,,,,,2026-03-01T04:27:02.117601Z,{},,172.18.0.11/24,http://192.168.65.40:8000/ipam/ip-addresses/71/,,"{""label"": ""IPv4"", ""value"": 4}",71,2026-03-01T04:27:02.117618Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/71/,"{""description"": """", ""display"": ""Charlie (65000:300)"", ""id"": 3, ""name"": ""Charlie"", ""rd"": ""65000:300"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/3/""}"
172.18.0.12/24,,,,,2026-03-01T04:27:02.164655Z,{},,172.18.0.12/24,http://192.168.65.40:8000/ipam/ip-addresses/72/,,"{""label"": ""IPv4"", ""value"": 4}",72,2026-03-01T04:27:02.164672Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/72/,"{""description"": """", ""display"": ""Charlie (65000:300)"", ""id"": 3, ""name"": ""Charlie"", ""rd"": ""65000:300"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/3/""}"
172.18.0.13/24,,,,,2026-03-01T04:27:02.214440Z,{},,172.18.0.13/24,http://192.168.65.40:8000/ipam/ip-addresses/73/,,"{""label"": ""IPv4"", ""value"": 4}",73,2026-03-01T04:27:02.214458Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/73/,"{""description"": """", ""display"": ""Charlie (65000:300)"", ""id"": 3, ""name"": ""Charlie"", ""rd"": ""65000:300"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/3/""}"
172.18.0.14/24,,,,,2026-03-01T04:27:02.263724Z,{},,172.18.0.14/24,http://192.168.65.40:8000/ipam/ip-addresses/74/,,"{""label"": ""IPv4"", ""value"": 4}",74,2026-03-01T04:27:02.263742Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/74/,"{""description"": """", ""display"": ""Charlie (65000:300)"", ""id"": 3, ""name"": ""Charlie"", ""rd"": ""65000:300"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/3/""}"
172.18.0.15/24,,,,,2026-03-01T04:27:02.329224Z,{},,172.18.0.15/24,http://192.168.65.40:8000/ipam/ip-addresses/75/,,"{""label"": ""IPv4"", ""value"": 4}",75,2026-03-01T04:27:02.329252Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/75/,"{""description"": """", ""display"": ""Charlie (65000:300)"", ""id"": 3, ""name"": ""Charlie"", ""rd"": ""65000:300"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/3/""}"
172.18.0.16/24,,,,,2026-03-01T04:27:02.383989Z,{},,172.18.0.16/24,http://192.168.65.40:8000/ipam/ip-addresses/76/,,"{""label"": ""IPv4"", ""value"": 4}",76,2026-03-01T04:27:02.384008Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/76/,"{""description"": """", ""display"": ""Charlie (65000:300)"", ""id"": 3, ""name"": ""Charlie"", ""rd"": ""65000:300"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/3/""}"
172.18.0.17/24,,,,,2026-03-01T04:27:02.439705Z,{},,172.18.0.17/24,http://192.168.65.40:8000/ipam/ip-addresses/77/,,"{""label"": ""IPv4"", ""value"": 4}",77,2026-03-01T04:27:02.439723Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/77/,"{""description"": """", ""display"": ""Charlie (65000:300)"", ""id"": 3, ""name"": ""Charlie"", ""rd"": ""65000:300"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/3/""}"
172.18.0.18/24,,,,,2026-03-01T04:27:02.488499Z,{},,172.18.0.18/24,http://192.168.65.40:8000/ipam/ip-addresses/78/,,"{""label"": ""IPv4"", ""value"": 4}",78,2026-03-01T04:27:02.488517Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/78/,"{""description"": """", ""display"": ""Charlie (65000:300)"", ""id"": 3, ""name"": ""Charlie"", ""rd"": ""65000:300"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/3/""}"
172.18.0.19/24,,,,,2026-03-01T04:27:02.538278Z,{},,172.18.0.19/24,http://192.168.65.40:8000/ipam/ip-addresses/79/,,"{""label"": ""IPv4"", ""value"": 4}",79,2026-03-01T04:27:02.538296Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/79/,"{""description"": """", ""display"": ""Charlie (65000:300)"", ""id"": 3, ""name"": ""Charlie"", ""rd"": ""65000:300"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/3/""}"
172.18.0.20/24,,,,,2026-03-01T04:27:02.589391Z,{},,172.18.0.20/24,http://192.168.65.40:8000/ipam/ip-addresses/80/,,"{""label"": ""IPv4"", ""value"": 4}",80,2026-03-01T04:27:02.589409Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/80/,"{""description"": """", ""display"": ""Charlie (65000:300)"", ""id"": 3, ""name"": ""Charlie"", ""rd"": ""65000:300"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/3/""}"
172.18.0.21/24,,,,,2026-03-01T04:27:02.639992Z,{},,172.18.0.21/24,http://192.168.65.40:8000/ipam/ip-addresses/81/,,"{""label"": ""IPv4"", ""value"": 4}",81,2026-03-01T04:27:02.640010Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/81/,"{""description"": """", ""display"": ""Charlie (65000:300)"", ""id"": 3, ""name"": ""Charlie"", ""rd"": ""65000:300"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/3/""}"
172.18.0.22/24,,,,,2026-03-01T04:27:02.689698Z,{},,172.18.0.22/24,http://192.168.65.40:8000/ipam/ip-addresses/82/,,"{""label"": ""IPv4"", ""value"": 4}",82,2026-03-01T04:27:02.689715Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/82/,"{""description"": """", ""display"": ""Charlie (65000:300)"", ""id"": 3, ""name"": ""Charlie"", ""rd"": ""65000:300"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/3/""}"
172.18.0.23/24,,,,,2026-03-01T04:27:02.742431Z,{},,172.18.0.23/24,http://192.168.65.40:8000/ipam/ip-addresses/83/,,"{""label"": ""IPv4"", ""value"": 4}",83,2026-03-01T04:27:02.742449Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/83/,"{""description"": """", ""display"": ""Charlie (65000:300)"", ""id"": 3, ""name"": ""Charlie"", ""rd"": ""65000:300"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/3/""}"
172.18.0.24/24,,,,,2026-03-01T04:27:02.795226Z,{},,172.18.0.24/24,http://192.168.65.40:8000/ipam/ip-addresses/84/,,"{""label"": ""IPv4"", ""value"": 4}",84,2026-03-01T04:27:02.795244Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/84/,"{""description"": """", ""display"": ""Charlie (65000:300)"", ""id"": 3, ""name"": ""Charlie"", ""rd"": ""65000:300"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/3/""}"
172.18.0.25/24,,,,,2026-03-01T04:27:02.852437Z,{},,172.18.0.25/24,http://192.168.65.40:8000/ipam/ip-addresses/85/,,"{""label"": ""IPv4"", ""value"": 4}",85,2026-03-01T04:27:02.852453Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/85/,"{""description"": """", ""display"": ""Charlie (65000:300)"", ""id"": 3, ""name"": ""Charlie"", ""rd"": ""65000:300"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/3/""}"
172.18.0.26/24,,,,,2026-03-01T04:27:02.908785Z,{},,172.18.0.26/24,http://192.168.65.40:8000/ipam/ip-addresses/86/,,"{""label"": ""IPv4"", ""value"": 4}",86,2026-03-01T04:27:02.908803Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/86/,"{""description"": """", ""display"": ""Charlie (65000:300)"", ""id"": 3, ""name"": ""Charlie"", ""rd"": ""65000:300"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/3/""}"
172.18.0.27/24,,,,,2026-03-01T04:27:02.958859Z,{},,172.18.0.27/24,http://192.168.65.40:8000/ipam/ip-addresses/87/,,"{""label"": ""IPv4"", ""value"": 4}",87,2026-03-01T04:27:02.958877Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/87/,"{""description"": """", ""display"": ""Charlie (65000:300)"", ""id"": 3, ""name"": ""Charlie"", ""rd"": ""65000:300"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/3/""}"
172.18.0.28/24,,,,,2026-03-01T04:27:03.013637Z,{},,172.18.0.28/24,http://192.168.65.40:8000/ipam/ip-addresses/88/,,"{""label"": ""IPv4"", ""value"": 4}",88,2026-03-01T04:27:03.013654Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/88/,"{""description"": """", ""display"": ""Charlie (65000:300)"", ""id"": 3, ""name"": ""Charlie"", ""rd"": ""65000:300"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/3/""}"
172.18.0.29/24,,,,,2026-03-01T04:27:03.062617Z,{},,172.18.0.29/24,http://192.168.65.40:8000/ipam/ip-addresses/89/,,"{""label"": ""IPv4"", ""value"": 4}",89,2026-03-01T04:27:03.062634Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/89/,"{""description"": """", ""display"": ""Charlie (65000:300)"", ""id"": 3, ""name"": ""Charlie"", ""rd"": ""65000:300"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/3/""}"
172.18.0.30/24,,,,,2026-03-01T04:27:03.115957Z,{},,172.18.0.30/24,http://192.168.65.40:8000/ipam/ip-addresses/90/,,"{""label"": ""IPv4"", ""value"": 4}",90,2026-03-01T04:27:03.115974Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/90/,"{""description"": """", ""display"": ""Charlie (65000:300)"", ""id"": 3, ""name"": ""Charlie"", ""rd"": ""65000:300"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/3/""}"
172.19.0.1/24,,,,,2026-03-01T04:27:03.166070Z,{},,172.19.0.1/24,http://192.168.65.40:8000/ipam/ip-addresses/91/,,"{""label"": ""IPv4"", ""value"": 4}",91,2026-03-01T04:27:03.166088Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/91/,"{""description"": """", ""display"": ""Delta (65000:400)"", ""id"": 4, ""name"": ""Delta"", ""rd"": ""65000:400"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/4/""}"
172.19.0.2/24,,,,,2026-03-01T04:27:03.221825Z,{},,172.19.0.2/24,http://192.168.65.40:8000/ipam/ip-addresses/92/,,"{""label"": ""IPv4"", ""value"": 4}",92,2026-03-01T04:27:03.221842Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/92/,"{""description"": """", ""display"": ""Delta (65000:400)"", ""id"": 4, ""name"": ""Delta"", ""rd"": ""65000:400"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/4/""}"
172.19.0.3/24,,,,,2026-03-01T04:27:03.313920Z,{},,172.19.0.3/24,http://192.168.65.40:8000/ipam/ip-addresses/93/,,"{""label"": ""IPv4"", ""value"": 4}",93,2026-03-01T04:27:03.313936Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/93/,"{""description"": """", ""display"": ""Delta (65000:400)"", ""id"": 4, ""name"": ""Delta"", ""rd"": ""65000:400"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/4/""}"
172.19.0.4/24,,,,,2026-03-01T04:27:03.366269Z,{},,172.19.0.4/24,http://192.168.65.40:8000/ipam/ip-addresses/94/,,"{""label"": ""IPv4"", ""value"": 4}",94,2026-03-01T04:27:03.366285Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/94/,"{""description"": """", ""display"": ""Delta (65000:400)"", ""id"": 4, ""name"": ""Delta"", ""rd"": ""65000:400"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/4/""}"
172.19.0.5/24,,,,,2026-03-01T04:27:03.435271Z,{},,172.19.0.5/24,http://192.168.65.40:8000/ipam/ip-addresses/95/,,"{""label"": ""IPv4"", ""value"": 4}",95,2026-03-01T04:27:03.435290Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/95/,"{""description"": """", ""display"": ""Delta (65000:400)"", ""id"": 4, ""name"": ""Delta"", ""rd"": ""65000:400"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/4/""}"
172.19.0.6/24,,,,,2026-03-01T04:27:03.495325Z,{},,172.19.0.6/24,http://192.168.65.40:8000/ipam/ip-addresses/96/,,"{""label"": ""IPv4"", ""value"": 4}",96,2026-03-01T04:27:03.495340Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/96/,"{""description"": """", ""display"": ""Delta (65000:400)"", ""id"": 4, ""name"": ""Delta"", ""rd"": ""65000:400"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/4/""}"
172.19.0.7/24,,,,,2026-03-01T04:27:03.546178Z,{},,172.19.0.7/24,http://192.168.65.40:8000/ipam/ip-addresses/97/,,"{""label"": ""IPv4"", ""value"": 4}",97,2026-03-01T04:27:03.546194Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/97/,"{""description"": """", ""display"": ""Delta (65000:400)"", ""id"": 4, ""name"": ""Delta"", ""rd"": ""65000:400"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/4/""}"
172.19.0.8/24,,,,,2026-03-01T04:27:03.598485Z,{},,172.19.0.8/24,http://192.168.65.40:8000/ipam/ip-addresses/98/,,"{""label"": ""IPv4"", ""value"": 4}",98,2026-03-01T04:27:03.598501Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/98/,"{""description"": """", ""display"": ""Delta (65000:400)"", ""id"": 4, ""name"": ""Delta"", ""rd"": ""65000:400"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/4/""}"
172.19.0.9/24,,,,,2026-03-01T04:27:03.648984Z,{},,172.19.0.9/24,http://192.168.65.40:8000/ipam/ip-addresses/99/,,"{""label"": ""IPv4"", ""value"": 4}",99,2026-03-01T04:27:03.649001Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/99/,"{""description"": """", ""display"": ""Delta (65000:400)"", ""id"": 4, ""name"": ""Delta"", ""rd"": ""65000:400"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/4/""}"
172.19.0.10/24,,,,,2026-03-01T04:27:03.696758Z,{},,172.19.0.10/24,http://192.168.65.40:8000/ipam/ip-addresses/100/,,"{""label"": ""IPv4"", ""value"": 4}",100,2026-03-01T04:27:03.696775Z,,[],,,"{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/ipam/ip-addresses/100/,"{""description"": """", ""display"": ""Delta (65000:400)"", ""id"": 4, ""name"": ""Delta"", ""rd"": ""65000:400"", ""url"": ""http://192.168.65.40:8000/api/ipam/vrfs/4/""}"
